,name,links,year,type,char
112000,Sprouting Decay,https://www.kinopoisk.ru/film/5114938/,2017,film,"[[{'name': 'Sprouting Decay (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Kaelan McGinnis', '/name/4419569/'], ['Hannah Newcomb', '/name/6970877/']]}, {'Сценарий': [['Kaelan McGinnis', '/name/4419569/']]}, {'Продюсер': [['Hannah Newcomb', '/name/6970877/'], ['Kaelan McGinnis', '/name/4419569/']]}, {'Оператор': [['Kaelan McGinnis', '/name/4419569/'], ['Hannah Newcomb', '/name/6970877/']]}, {'Композитор': '—'}, {'Монтаж': [['Kaelan McGinnis', '/name/4419569/']]}, {'Премьера в мире': [['12 июля 2017', '/film/5114938/dates/']]}, {'Время': '—'}], [{'actor_name': 'Kaelan McGinnis', 'link': '/name/4419569/'}], ['none', 'none', 'none']]"
112001,My Rise and Fall: The Jebediah Jacobs Story,https://www.kinopoisk.ru/film/1061155/,2017,film,"[[{'name': 'My Rise and Fall: The Jebediah Jacobs Story (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top'], ['слова', '/film/1061155/keywords/']]}, {'Слоган': '«Witness the Rise and Fall of an Amish Viral Video Star»'}, {'Режиссер': [['Джейсон Серено', '/name/2002551/']]}, {'Сценарий': [['Джейсон Серено', '/name/2002551/']]}, {'Продюсер': [['Chaz Moore', '/name/3564728/'], ['Bianca Durbin', '/name/4626116/'], ['Jack Piatt', '/name/2232665/'], ['...', '/film/1061155/cast/who_is/producer/']]}, {'Оператор': [['Chaz Moore', '/name/3564728/']]}, {'Композитор': [['St. Ranger', '/name/4810873/']]}, {'Монтаж': [['Джейсон Серено', '/name/2002551/']]}, {'Бюджет': [['$80\xa0000', '/film/1061155/box/']]}, {'Премьера в мире': [['6 июня 2017', '/film/1061155/dates/']]}, {'Время': '21 мин.'}], [{'actor_name': 'Коуди Рени Камерон', 'link': '/name/3929263/'}, {'actor_name': 'Granison Crawford', 'link': '/name/2925553/'}, {'actor_name': 'Hannah Kaler', 'link': '/name/4810872/'}, {'actor_name': 'Джэми Калер', 'link': '/name/5459/'}, {'actor_name': 'Peter Magnusson', 'link': '/name/3682914/'}, {'actor_name': 'Чак МакКарти', 'link': '/name/2042402/'}, {'actor_name': 'Chaz Moore', 'link': '/name/3564728/'}, {'actor_name': 'Джейсон Серено', 'link': '/name/2002551/'}, {'actor_name': 'Камеран Сёрлз', 'link': '/name/1823094/'}], ['none', 'none', 'none']]"
112002,Refuge,https://www.kinopoisk.ru/film/1076844/,2017,film,"[[{'name': 'Refuge (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Stephen Mickelsen', '/name/2366369/']]}, {'Сценарий': [['Питер Микельсен', '/name/3012244/'], ['Stephen Mickelsen', '/name/2366369/']]}, {'Продюсер': [['Andrea Mickelsen', '/name/4853310/'], ['Эльза Микельсен', '/name/2955120/'], ['Stephen Mickelsen', '/name/2366369/']]}, {'Оператор': [['Питер Микельсен', '/name/3012244/']]}, {'Композитор': [['George Ye', '/name/2749777/']]}, {'Художник': [['Эльза Микельсен', '/name/2955120/']]}, {'Монтаж': [['Stephen Mickelsen', '/name/2366369/']]}, {'Премьера в мире': [['17 июля 2017', '/film/1076844/dates/']]}, {'Время': '7 мин.'}], [{'actor_name': 'Остин Паррос', 'link': '/name/734313/'}, {'actor_name': 'Deepti Kingra-Mickelsen', 'link': '/name/3749237/'}, {'actor_name': 'Сидни Франклин', 'link': '/name/35694/'}, {'actor_name': 'Jennifer Linares', 'link': '/name/4800175/'}], ['none', 'none', 'none']]"
112003,Breakdown,https://www.kinopoisk.ru/film/1069947/,2017,film,"[[{'name': 'Breakdown (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Канада', '/lists/movies/country--6/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Ghost Currency', '/name/4833749/']]}, {'Сценарий': [['Ghost Currency', '/name/4833749/']]}, {'Продюсер': [['Carina Mak', '/name/4453422/']]}, {'Оператор': [['Scott Watson', '/name/4833750/']]}, {'Композитор': [['Hayden John Wolf', '/name/4225097/'], ['Jayli Wolf', '/name/3935801/']]}, {'Монтаж': [['Ghost Currency', '/name/4833749/']]}, {'Премьера в мире': [['7 июля 2017', '/film/1069947/dates/']]}, {'Время': '—'}], [{'actor_name': 'Hayden John Wolf', 'link': '/name/4225097/'}, {'actor_name': 'Jayli Wolf', 'link': '/name/3935801/'}], ['none', 'none', 'none']]"
112004,Oblio: Oblivion,https://www.kinopoisk.ru/film/1193280/,2017,film,"[[{'name': 'Oblio: Oblivion (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Италия', '/lists/movies/country--14/?b=films&b=top'], ['Румыния', '/lists/movies/country--46/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['фэнтези', '/lists/movies/genre--fantasy/?b=films&b=top'], ['слова', '/film/1193280/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Габриэль Саффиоти', '/name/1329866/']]}, {'Сценарий': [['Massimiliano Nardulli', '/name/4318596/']]}, {'Продюсер': [['Massimiliano Nardulli', '/name/4318596/']]}, {'Оператор': [['Габриэль Саффиоти', '/name/1329866/']]}, {'Композитор': [['Massimiliano Nardulli', '/name/4318596/'], ['Габриэль Саффиоти', '/name/1329866/']]}, {'Монтаж': [['Габриэль Саффиоти', '/name/1329866/']]}, {'Премьера в мире': [['12 августа 2017', '/film/1193280/dates/']]}, {'Время': '3 мин.'}], [{'actor_name': 'Габриэль Саффиоти', 'link': '/name/1329866/'}], ['none', 'none', 'none']]"
112005,I Think I Know You,https://www.kinopoisk.ru/film/1068184/,2017,film,"[[{'name': 'I Think I Know You (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Великобритания', '/lists/movies/country--11/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '«A film about Faceblindness»'}, {'Режиссер': [['Jay Jones', '/name/4828848/']]}, {'Сценарий': [['Jay Jones', '/name/4828848/']]}, {'Продюсер': [['Mark Filip Anthony Seiterle Haaland', '/name/4828853/'], ['Charles Mossop', '/name/4828855/'], ['Tom Gordon', '/name/4828852/'], ['...', '/film/1068184/cast/who_is/producer/']]}, {'Оператор': [['Elliot J. Jackson', '/name/4828856/']]}, {'Композитор': '—'}, {'Художник': [['Loona Riia Kasemets', '/name/4361776/'], ['Freddie Burrows', '/name/4812085/'], ['Rhian Beavis', '/name/4828858/'], ['...', '/film/1068184/cast/who_is/design/']]}, {'Монтаж': [['Semeli Vogazianou', '/name/4828857/']]}, {'Бюджет': [['£ 3\xa0653', '/film/1068184/box/']]}, {'Время': '15 мин.'}], [{'actor_name': 'Дэвид Роупер', 'link': '/name/276229/'}, {'actor_name': 'Александр Хьюз', 'link': '/name/3433897/'}, {'actor_name': 'Elizabeth McNally', 'link': '/name/4250702/'}, {'actor_name': 'Марк Постгейт', 'link': '/name/2855504/'}, {'actor_name': 'Ava Amande', 'link': '/name/4724815/'}, {'actor_name': 'Brian Bususu', 'link': '/name/4828849/'}, {'actor_name': 'Taj Matthews', 'link': '/name/4828850/'}], ['none', 'none', 'none']]"
112006,"Best of Everything, Always",https://www.kinopoisk.ru/film/1198985/,2017,film,"[[{'name': 'Best of Everything, Always (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Хорватия', '/lists/movies/country--85/?b=films&b=top'], ['Греция', '/lists/movies/country--55/?b=films&b=top'], ['Великобритания', '/lists/movies/country--11/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Alexios Koukias-Pantelis', '/name/4907774/']]}, {'Сценарий': [['Лиза Кларксон', '/name/4589941/']]}, {'Продюсер': [['Laura McBride', '/name/5117132/']]}, {'Оператор': [['Davor Marenjak', '/name/5360858/']]}, {'Композитор': [['Konstantinos Mouzakitis', '/name/4907784/']]}, {'Художник': [['Denise Muzzini', '/name/4845223/'], ['Dayna Ali', '/name/5360859/'], ['Лиза Кларксон', '/name/4589941/'], ['...', '/film/1198985/cast/who_is/design/']]}, {'Монтаж': [['Niki Malliotaki', '/name/2259837/']]}, {'Время': '12 мин.'}], [{'actor_name': 'Gemma Laurie', 'link': '/name/4648145/'}, {'actor_name': 'David Albury', 'link': '/name/1881504/'}, {'actor_name': 'Aoulona Loupa', 'link': '/name/4705866/'}, {'actor_name': 'Kristen Maguire', 'link': '/name/5360855/'}, {'actor_name': 'John McQuiston', 'link': '/name/5360856/'}, {'actor_name': 'Alexander Morrisson', 'link': '/name/5360857/'}], ['none', 'none', 'none']]"
112007,Rodéo,https://www.kinopoisk.ru/film/1448293/,2017,film,"[[{'name': 'Rodéo (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Франция', '/lists/movies/country--8/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['слова', '/film/1448293/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Sylvain Pioutaz', '/name/997528/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Художник': [['Camille Dupas', '/name/3248077/']]}, {'Монтаж': [['Tamar Gugulashvili', '/name/4388820/']]}, {'Премьера в мире': [['18 ноября 2017', '/film/1448293/dates/']]}, {'Время': '19 мин.'}], [], ['none', 'none', 'none']]"
112008,Extinction,https://www.kinopoisk.ru/film/1182452/,2017,film,"[[{'name': 'Extinction (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Австралия', '/lists/movies/country--25/?b=films&b=top']]}, {'Жанр': [['документальный', '/lists/movies/genre--documentary/?b=films&b=top'], ['приключения', '/lists/movies/genre--adventure/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Hedge Henderson', '/name/5294517/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Время': '10 мин.'}], [], ['none', 'none', 'none']]"
112009,Ansichtssache,https://www.kinopoisk.ru/film/1189309/,2017,film,"[[{'name': 'Ansichtssache (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Германия', '/lists/movies/country--3/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Martin Kesper', '/name/5321574/']]}, {'Сценарий': [['Martin Kesper', '/name/5321574/']]}, {'Продюсер': [['Martin Kesper', '/name/5321574/']]}, {'Оператор': [['Martin Kesper', '/name/5321574/']]}, {'Композитор': '—'}, {'Премьера в мире': [['10 марта 2017', '/film/1189309/dates/'], ['...', '/film/1189309/dates/']]}, {'Время': '1 мин.'}], [{'actor_name': 'Christian Michalak', 'link': '/name/5321563/'}], ['none', 'none', 'none']]"
