,name,links,year,type,char
146000,Warburdar Bununu: Water Shield,https://www.kinopoisk.ru/film/1260506/,2018,film,"[[{'name': 'Warburdar Bununu: Water Shield (ТВ, 2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Австралия', '/lists/movies/country--25/?b=films&b=top']]}, {'Жанр': [['документальный', '/lists/movies/genre--documentary/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Jason De Santolo', '/name/3109905/']]}, {'Сценарий': [['Jason De Santolo', '/name/3109905/']]}, {'Продюсер': [['Джон Харви', '/name/2996221/']]}, {'Оператор': [['Райан А. Ллойд', '/name/1754079/']]}, {'Композитор': [['Leon Rodgers', '/name/4788746/']]}, {'Монтаж': [['Sally Biasiutti', '/name/2803190/']]}, {'Премьера в мире': [['10 июня 2018', '/film/1260506/dates/'], ['...', '/film/1260506/dates/']]}, {'Время': '26 мин.'}], [], ['none', 'none', 'none']]"
146001,Sunt Bine,https://www.kinopoisk.ru/film/1288765/,2018,film,"[[{'name': 'Sunt Bine (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': '—'}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Микаель Клемансо', '/name/2366056/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Время': '—'}], [{'actor_name': 'Gerd Jan-Picco', 'link': '/name/5562380/'}, {'actor_name': 'Carole Legoff', 'link': '/name/5723862/'}, {'actor_name': 'Mirabela Vian', 'link': '/name/3552366/'}], ['none', 'none', 'none']]"
146002,Ce n'est pas de ma faute,https://www.kinopoisk.ru/film/4441521/,2018,film,"[[{'name': ""Ce n'est pas de ma faute (2018)"", 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': '—'}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Tom Coulommiers', '/name/5562378/']]}, {'Сценарий': [['Tom Coulommiers', '/name/5562378/']]}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Время': '—'}], [{'actor_name': 'Gerd Jan-Picco', 'link': '/name/5562380/'}, {'actor_name': 'Mirabela Vian', 'link': '/name/3552366/'}], ['none', 'none', 'none']]"
146003,Illamai Itho Itho,https://www.kinopoisk.ru/series/1377244/,2018,series,"[[{'name': 'Illamai Itho Itho (сериал 2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=series&b=top']]}, {'Страна': [['Малайзия', '/lists/movies/country--83/?b=series&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=series&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Elson Tomas', '/name/2264210/']]}, {'Сценарий': [['Maney Villanz', '/name/5399266/']]}, {'Продюсер': [['Suresh Rogen', '/name/5602877/']]}, {'Оператор': [['Che Mie', '/name/5105690/']]}, {'Композитор': [['Suresh Rogen', '/name/5602877/']]}, {'Монтаж': [['Papoi', '/name/5715527/']]}, {'Премьера в мире': [['11 ноября 2018', '/film/1377244/dates/']]}, {'Время': '—'}], [{'actor_name': 'James Devan Arokisamy', 'link': '/name/6081931/'}, {'actor_name': 'Poochi Arumugam', 'link': '/name/6082023/'}, {'actor_name': 'Vicran Elanggoven', 'link': '/name/5379081/'}, {'actor_name': 'Hema Ji', 'link': '/name/6082024/'}, {'actor_name': 'Sasikumar Kandasamy', 'link': '/name/5178340/'}, {'actor_name': 'Rekha Kelayan', 'link': '/name/6082025/'}, {'actor_name': 'Latha', 'link': '/name/6082026/'}, {'actor_name': 'Thana Letcumi', 'link': '/name/6082027/'}, {'actor_name': 'Melvin', 'link': '/name/6082028/'}, {'actor_name': 'Vicky Nadarajah', 'link': '/name/6081933/'}], ['none', 'none', 'none']]"
146004,The Chase,https://www.kinopoisk.ru/film/1260509/,2018,film,"[[{'name': 'The Chase (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Vedang Bhatt', '/name/5608124/']]}, {'Сценарий': [['Vedang Bhatt', '/name/4958089/']]}, {'Продюсер': '—'}, {'Оператор': [['Shekhar Thanekar', '/name/4315321/']]}, {'Композитор': '—'}, {'Время': '—'}], [{'actor_name': 'Фарида Абдель Азиз', 'link': '/name/4551160/'}, {'actor_name': 'Kostiantyn Vlasenko', 'link': '/name/4591910/'}], ['none', 'none', 'none']]"
146005,Vendetta dig,https://www.kinopoisk.ru/film/1308866/,2018,film,"[[{'name': 'Vendetta dig (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Hector Farah', '/name/5805128/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Время': '—'}], [{'actor_name': 'Dorcas', 'link': '/name/5805129/'}, {'actor_name': 'Дина', 'link': '/name/1850285/'}, {'actor_name': 'Gother', 'link': '/name/5805130/'}, {'actor_name': 'Kostiantyn Vlasenko', 'link': '/name/4591910/'}], ['none', 'none', 'none']]"
146006,Zombies Hate Fast Food,https://www.kinopoisk.ru/film/1308869/,2018,film,"[[{'name': 'Zombies Hate Fast Food (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Alonzo Dominguez', '/name/5467539/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Время': '—'}], [{'actor_name': 'Kostiantyn Vlasenko', 'link': '/name/4591910/'}], ['none', 'none', 'none']]"
146007,Poddya Bidya,https://www.kinopoisk.ru/film/5062604/,2018,film,"[[{'name': 'Poddya Bidya (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Бангладеш', '/lists/movies/country--75/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Arafat Hossain', '/name/6907585/']]}, {'Сценарий': [['Arafat Hossain', '/name/6907585/']]}, {'Продюсер': [['Bulbul Khan', '/name/6910383/']]}, {'Композитор': '—'}, {'Премьера в мире': [['22 июля 2018', '/film/5062604/dates/']]}, {'Время': '9 мин.'}], [{'actor_name': 'Arafat Hossain', 'link': '/name/6907585/'}, {'actor_name': 'Bulbul Khan', 'link': '/name/6910383/'}], ['none', 'none', 'none']]"
146008,"From afar, no one sees the president",https://www.kinopoisk.ru/film/1266600/,2018,film,"[[{'name': 'From afar, no one sees the president (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Бразилия', '/lists/movies/country--10/?b=films&b=top']]}, {'Жанр': [['документальный', '/lists/movies/genre--documentary/?b=films&b=top'], ['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['слова', '/film/1266600/keywords/']]}, {'Слоган': '«The last speech of a president»'}, {'Режиссер': [['Рена Тардин', '/name/3348145/']]}, {'Сценарий': [['Рена Тардин', '/name/3348145/']]}, {'Продюсер': [['Felipe Haurelhuk', '/name/2377939/']]}, {'Оператор': [['Рена Тардин', '/name/3348145/']]}, {'Композитор': '—'}, {'Монтаж': [['Рена Тардин', '/name/3348145/']]}, {'Премьера в мире': [['12 декабря 2018', '/film/1266600/dates/']]}, {'Время': '15 мин.'}], [{'actor_name': 'Луис Инасиу Лула да Силва', 'link': '/name/746032/'}], ['none', 'none', 'none']]"
146009,Mystery Ten,https://www.kinopoisk.ru/film/1263908/,2018,film,"[[{'name': 'Mystery Ten (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['ужасы', '/lists/movies/genre--horror/?b=films&b=top'], ['триллер', '/lists/movies/genre--thriller/?b=films&b=top'], ['детектив', '/lists/movies/genre--mystery/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Julian Merrill', '/name/5627940/']]}, {'Сценарий': [['Rochelle Ratner', '/name/5628024/']]}, {'Продюсер': '—'}, {'Оператор': [['Julian Merrill', '/name/5627940/']]}, {'Композитор': '—'}, {'Монтаж': [['Julian Merrill', '/name/5627940/']]}, {'Премьера в мире': [['2 декабря 2018', '/film/1263908/dates/']]}, {'Время': '6 мин.'}], [{'actor_name': 'Alex Gideon', 'link': '/name/5628025/'}, {'actor_name': 'Syndie Pennavaria', 'link': '/name/5627942/'}, {'actor_name': 'Joey Giacobbe', 'link': '/name/5628026/'}, {'actor_name': 'Dylan Garrett', 'link': '/name/5628027/'}], ['none', 'none', 'none']]"
