,name,links,year,type,char
127000,Моя большая семья,https://www.kinopoisk.ru/series/1131036/,2018,series,"[[{'name': 'Моя большая семья (сериал 2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=series&b=top'], ['1 сезон', '/film/1131036/episodes/']]}, {'Страна': [['Турция', '/lists/movies/country--68/?b=series&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=series&b=top'], ['семейный', '/lists/movies/genre--family/?b=series&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Хакан Инан', '/name/5046065/'], ['Садуллах Шентюрк', '/name/1093355/']]}, {'Сценарий': [['Сейда Делибаси', '/name/2788174/'], ['Айлин Эрен', '/name/4478621/'], ['Nergiz Herdem Ince', '/name/5106207/'], ['...', '/film/1131036/cast/who_is/writer/']]}, {'Продюсер': [['Бану Акдениз', '/name/1462999/']]}, {'Оператор': [['Али Аслан', '/name/3315483/']]}, {'Композитор': [['Baris Aryay', '/name/3207071/']]}, {'Художник': [['Эрол Тастан', '/name/2094647/']]}, {'Монтаж': [['Ömer Cebeci', '/name/3054610/'], ['Ilhan Elmaci', '/name/5063944/']]}, {'Премьера в мире': [['31 мая 2018', '/film/1131036/dates/']]}, {'Время': '120 мин'}], [{'actor_name': 'Левент Юльген', 'link': '/name/681686/'}, {'actor_name': 'Эмре Караель', 'link': '/name/1164019/'}, {'actor_name': 'Чагла Демир', 'link': '/name/4529069/'}, {'actor_name': 'Озлем Тюркад', 'link': '/name/1764417/'}, {'actor_name': 'Озге Оздер', 'link': '/name/1148083/'}, {'actor_name': 'Чагры Чытанак', 'link': '/name/3704066/'}, {'actor_name': 'Неджми Япыджи', 'link': '/name/767435/'}, {'actor_name': 'Гюльчин Хатыхан', 'link': '/name/2039338/'}, {'actor_name': 'Zeynep Gülmez', 'link': '/name/1795904/'}, {'actor_name': 'Беркаи Тулумбаджи', 'link': '/name/3036247/'}], ['none', 'none', 'none']]"
127001,Legends of the Lost with Megan Fox,https://www.kinopoisk.ru/series/1261532/,2018,series,"[[{'name': 'Legends of the Lost with Megan Fox (мини–сериал 2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=series&b=top'], ['1 сезон', '/film/1261532/episodes/']]}, {'Страна': [['США', '/lists/movies/country--1/?b=series&b=top']]}, {'Жанр': [['документальный', '/lists/movies/genre--documentary/?b=series&b=top'], ['детектив', '/lists/movies/genre--mystery/?b=series&b=top'], ['история', '/lists/movies/genre--history/?b=series&b=top'], ['слова', '/film/1261532/keywords/']]}, {'Слоган': '—'}, {'Режиссер': '—'}, {'Сценарий': [['Меган Фокс', '/name/460188/']]}, {'Продюсер': [['Tracy Bacal', '/name/4758346/'], ['Тодд Коэн', '/name/598185/'], ['Джаред Кук', '/name/2629902/'], ['...', '/film/1261532/cast/who_is/producer/']]}, {'Композитор': '—'}, {'Монтаж': [['Алекс Дархэм', '/name/1607623/'], ['Blake Fawley', '/name/3630521/'], ['Ренальдо Ромеро', '/name/1986518/'], ['...', '/film/1261532/cast/who_is/editor/']]}, {'Премьера в мире': [['4 декабря 2018', '/film/1261532/dates/']]}, {'Время': '43 мин. всего'}], [{'actor_name': 'Меган Фокс', 'link': '/name/460188/'}, {'actor_name': 'Dan Carlsson', 'link': '/name/5610962/'}, {'actor_name': 'Resit Berker Enhos', 'link': '/name/3587249/'}, {'actor_name': 'Steven D. Fernandez', 'link': '/name/5651677/'}, {'actor_name': 'Leszek Gardela', 'link': '/name/5610963/'}, {'actor_name': 'Луис Ричард Гомес', 'link': '/name/3820053/'}, {'actor_name': 'Kim Hjardar', 'link': '/name/5610964/'}, {'actor_name': 'Lisette Jacobsen', 'link': '/name/5610965/'}, {'actor_name': 'Cat Jarman', 'link': '/name/5610966/'}, {'actor_name': 'Maria Kvilhaug', 'link': '/name/5610967/'}], ['none', 'none', 'none']]"
127002,"Эй, ты готова?!",https://www.kinopoisk.ru/film/1167869/,2018,film,"[[{'name': 'Эй, ты готова?! (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Япония', '/lists/movies/country--9/?b=films&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top'], ['слова', '/film/1167869/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Нобору Игути', '/name/762952/']]}, {'Сценарий': [['Ли Джон-хи', '/name/1098811/'], ['Нана Сииба', '/name/5357470/']]}, {'Продюсер': [['Хиро Маруяма', '/name/5576808/']]}, {'Композитор': '—'}, {'Премьера в мире': [['12 октября 2018', '/film/1167869/dates/']]}, {'Время': '95 мин. / 01:35'}], [{'actor_name': 'Таиси Накагава', 'link': '/name/2787659/'}, {'actor_name': 'Эрика Карата', 'link': '/name/4744333/'}, {'actor_name': 'Кэнтаро Ито', 'link': '/name/3784199/'}, {'actor_name': 'Сёма Каи', 'link': '/name/2917681/'}, {'actor_name': 'Тэппэй Коикэ', 'link': '/name/972234/'}, {'actor_name': 'Дзиэй Вакабаяси', 'link': '/name/5257868/'}], ['none', 'none', 'none']]"
127003,Под осенней луной,https://www.kinopoisk.ru/film/1181803/,2018,film,"[[{'name': 'Под осенней луной (ТВ, 2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Гари Йэтс', '/name/44185/']]}, {'Сценарий': [['Николь Аврил', '/name/539475/'], ['Трэйси Андрин', '/name/1445940/'], ['Эдгар Лайолл', '/name/1269301/']]}, {'Продюсер': [['Филлис Лэйн', '/name/15800/'], ['Энтони Фанкхаузер', '/name/1177608/'], ['Джефф Холлэнд', '/name/4161738/'], ['...', '/film/1181803/cast/who_is/producer/']]}, {'Оператор': [['Пол Садерман', '/name/619626/']]}, {'Композитор': [['Кори А. Джексон', '/name/619709/'], ['Альдо Шлаку', '/name/645049/']]}, {'Художник': [['Гордон Уидлинг', '/name/1985275/'], ['Брюс Кук', '/name/2040553/'], ['Кендра Терпеннинг', '/name/3237752/']]}, {'Монтаж': [['Азим Нурани', '/name/1998147/']]}, {'Премьера в мире': [['13 октября 2018', '/film/1181803/dates/'], ['...', '/film/1181803/dates/']]}, {'Время': '120 мин. / 02:00'}], [{'actor_name': 'Линди Бут', 'link': '/name/28053/'}, {'actor_name': 'Уэс Браун', 'link': '/name/605543/'}, {'actor_name': 'Натали Лисинска', 'link': '/name/1096641/'}, {'actor_name': 'Cherion Drakes', 'link': '/name/700389/'}, {'actor_name': 'Дин Редман', 'link': '/name/673602/'}, {'actor_name': 'Пол Эссимбр', 'link': '/name/695931/'}, {'actor_name': 'Кэйси Мандерсон', 'link': '/name/1481557/'}, {'actor_name': 'Черисса Ричардс', 'link': '/name/424835/'}, {'actor_name': 'Дженнифер Пудавик', 'link': '/name/543093/'}, {'actor_name': 'Garrett Smith', 'link': '/name/5613835/'}], ['none', 'none', 'none']]"
127004,Тайное похмелье,https://www.kinopoisk.ru/film/1226466/,2018,film,"[[{'name': 'Тайное похмелье (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Платформа': [['Netflix', 'https://www.kinopoisk.ru/lists/movies/company-originals-153/']]}, {'Страна': [['Бразилия', '/lists/movies/country--10/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top'], ['слова', '/film/1226466/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Rodrigo Van Der Put', '/name/5470334/']]}, {'Сценарий': '—'}, {'Продюсер': [['Тереза Гонзалез', '/name/474200/'], [""Niara D'Ávila"", '/name/5530107/'], ['Луиза Эспиндола', '/name/3433263/']]}, {'Оператор': [['Данте Беллути', '/name/5717680/']]}, {'Композитор': '—'}, {'Художник': [['Diego Zimermann', '/name/5530109/']]}, {'Монтаж': [['Aruan Lotar', '/name/5530108/']]}, {'Премьера в мире': [['21 декабря 2018', '/film/1226466/dates/'], ['...', '/film/1226466/dates/']]}, {'Цифровой релиз': [['21 декабря 2018', '/lists/movies/coming-soon-digital/'], ['«Netflix»', '/comingsoon/digital/company/153/']]}, {'Время': '44 мин.'}], [{'actor_name': 'Грегориу Дювивьер', 'link': '/name/1202254/'}, {'actor_name': 'Антонио Педро Табет', 'link': '/name/3157834/'}, {'actor_name': 'Pedro Benevides', 'link': '/name/5530106/'}, {'actor_name': 'Paulo Vieira', 'link': '/name/4765568/'}, {'actor_name': 'Rafael Portugal', 'link': '/name/4400064/'}, {'actor_name': 'Fábio de Luca', 'link': '/name/3707444/'}, {'actor_name': 'Karina Ramil', 'link': '/name/5111201/'}, {'actor_name': 'Эвелин Кастро', 'link': '/name/4765565/'}, {'actor_name': 'Педро Монтейру', 'link': '/name/2059705/'}, {'actor_name': 'Камилло Боргес', 'link': '/name/2206801/'}], ['none', 'none', 'none']]"
127005,Валаам,https://www.kinopoisk.ru/film/1111775/,2018,film,"[[{'name': 'Валаам (ТВ, 2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Россия', '/lists/movies/country--2/?b=films&b=top']]}, {'Жанр': [['документальный', '/lists/movies/genre--documentary/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': '—'}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Премьера в Росcии': [['14 января 2018', '/premiere/ru/2018/to/1111775/#1111775']]}, {'Время': '—'}], [{'actor_name': 'Андрей Кондрашов', 'link': '/name/3028084/'}], ['none', 'none', 'none']]"
127006,"Ни любви, ни смерти",https://www.kinopoisk.ru/film/1138859/,2018,film,"[[{'name': 'Ни любви, ни смерти (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Россия', '/lists/movies/country--2/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '«Единственное, чего нам всегда недодают,- это любовь. Единственное, чего всегда недодаем мы, это любовь»'}, {'Режиссер': [['Глеб Росс', '/name/1661478/']]}, {'Сценарий': [['Глеб Росс', '/name/1661478/']]}, {'Продюсер': [['Александр Безкровный', '/name/5126285/'], ['Глеб Росс', '/name/1661478/']]}, {'Оператор': [['Андрей Лунинский', '/name/3677424/']]}, {'Композитор': '—'}, {'Художник': [['Игорь Гембель-Зайкин', '/name/5126286/']]}, {'Монтаж': [['Глеб Росс', '/name/1661478/']]}, {'Возраст': '12+'}, {'Время': '20 мин.'}], [{'actor_name': 'Натали Старынкевич', 'link': '/name/2461019/'}, {'actor_name': 'Кирилл Сафонов', 'link': '/name/1156367/'}, {'actor_name': 'Андрей Родионов', 'link': '/name/1695711/'}, {'actor_name': 'Владимир Голицын', 'link': '/name/3058927/'}], ['none', 'none', 'none']]"
127007,В личное пространство вход воспрещён,https://www.kinopoisk.ru/film/1384612/,2018,film,"[[{'name': 'В личное пространство вход воспрещён (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Беларусь', '/lists/movies/country--69/?b=films&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Александра Бутор', '/name/1980109/']]}, {'Сценарий': [['Александра Бутор', '/name/1980109/'], ['Юлия Гирель', '/name/3725779/']]}, {'Продюсер': [['Александра Бутор', '/name/1980109/']]}, {'Композитор': '—'}, {'Премьера в мире': [['1 февраля 2018', '/film/1384612/dates/']]}, {'Время': '85 мин. / 01:25'}], [{'actor_name': 'Эрик Абрамович', 'link': '/name/5062267/'}, {'actor_name': 'Анна Полупанова', 'link': '/name/2276245/'}, {'actor_name': 'Сергей Жбанков', 'link': '/name/2704565/'}, {'actor_name': 'Степан Летковский', 'link': '/name/6413440/'}], ['none', 'none', 'none']]"
127008,Нарушение общественного порядка,https://www.kinopoisk.ru/film/960152/,2018,film,"[[{'name': 'Нарушение общественного порядка (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Дэнни Ли', '/name/603977/']]}, {'Сценарий': [['Дэн Адут', '/name/1148534/'], ['Дон ДеЛеон', '/name/1072079/'], ['Tommy Honton', '/name/3958876/']]}, {'Продюсер': [['Дэнни Ли', '/name/603977/'], ['Эрнани Перла', '/name/1751740/'], ['Брайан Роббинс', '/name/9024/'], ['...', '/film/960152/cast/who_is/producer/']]}, {'Оператор': [['Майкл Бёрджесс', '/name/3894893/']]}, {'Композитор': [['Джермейн Франко', '/name/619329/']]}, {'Художник': [['Лорен Фицсиммонс', '/name/1994251/'], ['Кристин Ингл', '/name/2324062/'], ['Роми Итцихсон', '/name/3330085/'], ['...', '/film/960152/cast/who_is/design/']]}, {'Монтаж': [['Иэн Эрскин', '/name/1041106/']]}, {'Премьера в мире': [['28 августа 2018', '/film/960152/dates/']]}, {'Рейтинг MPAA': 'PG-13детям до 13 лет просмотр не желателен'}, {'Время': '84 мин. / 01:24'}], [{'actor_name': 'Бо Брукс', 'link': '/name/3497717/'}, {'actor_name': 'Luke Brooks', 'link': '/name/4162029/'}, {'actor_name': 'Jai Brooks', 'link': '/name/3497718/'}, {'actor_name': 'Daniel Sahyounie', 'link': '/name/3497720/'}, {'actor_name': 'Теси Дхенрадж', 'link': '/name/2397437/'}, {'actor_name': 'Майк Тайсон', 'link': '/name/25852/'}, {'actor_name': 'Эмбер Стивенс', 'link': '/name/37784/'}, {'actor_name': 'Джоуи Лоуренс', 'link': '/name/9987/'}, {'actor_name': 'Дэн Адут', 'link': '/name/1148534/'}, {'actor_name': 'Бобби Ли', 'link': '/name/59073/'}], ['none', 'none', 'none']]"
127009,В любви и войне,https://www.kinopoisk.ru/film/1104603/,2018,film,"[[{'name': 'В любви и войне (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Дания', '/lists/movies/country--4/?b=films&b=top'], ['Германия', '/lists/movies/country--3/?b=films&b=top'], ['Чехия', '/lists/movies/country--34/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top'], ['военный', '/lists/movies/genre--war/?b=films&b=top'], ['слова', '/film/1104603/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Каспер Торстинг', '/name/951110/']]}, {'Сценарий': [['Ронни Фридтджоф', '/name/463940/'], ['Каспер Торстинг', '/name/951110/']]}, {'Продюсер': [['Ронни Фридтджоф', '/name/463940/'], ['Signe Emilie Bjørke', '/name/2469434/'], ['August Colding', '/name/5132607/'], ['...', '/film/1104603/cast/who_is/producer/']]}, {'Оператор': [['Йеспер Тёффнер', '/name/1693909/']]}, {'Композитор': [['Робин Хоффманн', '/name/831217/']]}, {'Художник': [['Аня Вессель', '/name/2004106/'], ['Zuzana Sucha', '/name/5043647/'], ['Джон Трулсен', '/name/2101844/'], ['...', '/film/1104603/cast/who_is/design/']]}, {'Монтаж': [['Саймон Борч', '/name/2236762/'], ['Сорен Б. Эбби', '/name/1989246/']]}, {'Премьера в мире': [['1 октября 2018', '/film/1104603/dates/'], ['...', '/film/1104603/dates/']]}, {'Время': '135 мин. / 02:15'}], [{'actor_name': 'Том Влашиха', 'link': '/name/51623/'}, {'actor_name': 'Натали Мандуэньо', 'link': '/name/1207062/'}, {'actor_name': 'Туре Линдхардт', 'link': '/name/47001/'}, {'actor_name': 'Ульрих Томсен', 'link': '/name/11122/'}, {'actor_name': 'Себастьян Йессен', 'link': '/name/11148/'}, {'actor_name': 'Карел Добры', 'link': '/name/22384/'}, {'actor_name': 'Розалинд Мюнстер', 'link': '/name/236937/'}, {'actor_name': 'Мадс Хьюльманд', 'link': '/name/1656146/'}, {'actor_name': 'Хеди Кригескотте', 'link': '/name/108720/'}, {'actor_name': 'Мортен Хольст', 'link': '/name/1182644/'}], ['none', 'none', 'none']]"
