,name,links,year,type,char
165000,Two Graves,https://www.kinopoisk.ru/film/1153792/,2018,film,"[[{'name': 'Two Graves (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['триллер', '/lists/movies/genre--thriller/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Jacqueline Fisher', '/name/5172015/'], ['Dallas Worsham', '/name/5172016/']]}, {'Сценарий': [['Jacqueline Fisher', '/name/5172015/'], ['Dallas Worsham', '/name/5172016/']]}, {'Продюсер': [['Ben Tuschman', '/name/5116758/']]}, {'Оператор': [['Ben Tuschman', '/name/5116758/']]}, {'Композитор': [['Ryan Neuner', '/name/5172017/']]}, {'Монтаж': [['Ben Tuschman', '/name/5116758/']]}, {'Премьера в мире': [['16 мая 2018', '/film/1153792/dates/']]}, {'Время': '10 мин.'}], [{'actor_name': 'Jacqueline Fisher', 'link': '/name/5172015/'}, {'actor_name': 'Тони Грация', 'link': '/name/2007668/'}, {'actor_name': 'Dallas Worsham', 'link': '/name/5172016/'}], ['none', 'none', 'none']]"
165001,Reverie,https://www.kinopoisk.ru/film/1224331/,2018,film,"[[{'name': 'Reverie (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Alejandro Lopez', '/name/5732269/']]}, {'Сценарий': [['Alejandro Lopez', '/name/5732269/']]}, {'Продюсер': '—'}, {'Оператор': [['Rob Haton', '/name/5463007/']]}, {'Композитор': '—'}, {'Монтаж': [['Alejandro Lopez', '/name/5732269/']]}, {'Премьера в мире': [['18 мая 2018', '/film/1224331/dates/']]}, {'Время': '11 мин.'}], [{'actor_name': 'Vincie Cornelius', 'link': '/name/5463006/'}, {'actor_name': 'Dustin VanRiel', 'link': '/name/5732270/'}, {'actor_name': 'Кристина Малай', 'link': '/name/3702271/'}], ['none', 'none', 'none']]"
165002,Lights Out,https://www.kinopoisk.ru/film/1183011/,2018,film,"[[{'name': 'Lights Out (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['слова', '/film/1183011/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Мэйсон Грир', '/name/4596406/']]}, {'Сценарий': [['Мэйсон Грир', '/name/4596406/']]}, {'Продюсер': [['Мэйсон Грир', '/name/4596406/'], ['Angela Mavropoulos', '/name/4990041/']]}, {'Оператор': [['Dante Yore', '/name/4373995/']]}, {'Композитор': '—'}, {'Монтаж': [['Мэйсон Грир', '/name/4596406/']]}, {'Время': '6 мин.'}], [{'actor_name': 'Kelsey Fordham', 'link': '/name/3798173/'}, {'actor_name': 'Kolby Mitchell', 'link': '/name/5113053/'}, {'actor_name': 'Bryant Mitchell Williams', 'link': '/name/4101416/'}], ['none', 'none', 'none']]"
165003,Daddy,https://www.kinopoisk.ru/film/1209921/,2018,film,"[[{'name': 'Daddy (ТВ, 2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Польша', '/lists/movies/country--32/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Kacper Anuszewski', '/name/1537295/']]}, {'Сценарий': [['Kacper Anuszewski', '/name/1537295/']]}, {'Продюсер': [['Kacper Anuszewski', '/name/1537295/'], ['Tomasz Wolszczak', '/name/4812020/']]}, {'Оператор': [['Tomasz Wolszczak', '/name/4812020/']]}, {'Композитор': [['Filip Walcerz', '/name/4780145/']]}, {'Художник': [['Wioletta Anuszewska', '/name/5858687/']]}, {'Монтаж': [['Tomasz Wolszczak', '/name/4812020/']]}, {'Время': '15 мин.'}], [{'actor_name': 'Grzegorz Juchiewicz', 'link': '/name/5851532/'}, {'actor_name': 'Kacper Anuszewski', 'link': '/name/1537295/'}, {'actor_name': 'Эрик Павликовский', 'link': '/name/4437961/'}, {'actor_name': 'Joanna Madry', 'link': '/name/3121111/'}, {'actor_name': 'Patrycja Kosik-Kawecka', 'link': '/name/5894267/'}, {'actor_name': 'Aleksander Anuszewski', 'link': '/name/5858683/'}, {'actor_name': 'Barbara Cyganska', 'link': '/name/5894268/'}, {'actor_name': 'Zygmunt Smilek', 'link': '/name/2586443/'}, {'actor_name': 'Sandra Mosakowska', 'link': '/name/5616867/'}, {'actor_name': 'Славомир Томчак', 'link': '/name/2084986/'}], ['none', 'none', 'none']]"
165004,Godfreak,https://www.kinopoisk.ru/film/1164984/,2018,film,"[[{'name': 'Godfreak (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top'], ['слова', '/film/1164984/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Jose Acain', '/name/5221163/']]}, {'Сценарий': [['Jose Acain', '/name/5221163/'], ['Farbod Kadkhoda', '/name/5220908/'], ['Derick Otto', '/name/5221164/'], ['...', '/film/1164984/cast/who_is/writer/']]}, {'Продюсер': [['Jose Acain', '/name/5221163/'], ['Farbod Kadkhoda', '/name/5220908/'], ['Derick Otto', '/name/5221164/'], ['...', '/film/1164984/cast/who_is/producer/']]}, {'Оператор': [['Jose Acain', '/name/5221163/']]}, {'Композитор': [['David Frankel', '/name/5221165/'], ['Derick Otto', '/name/5221164/']]}, {'Монтаж': [['Jose Acain', '/name/5221163/'], ['Sasha Salek', '/name/5220907/']]}, {'Премьера в мире': [['1 апреля 2018', '/film/1164984/dates/']]}, {'Время': '2 мин.'}], [{'actor_name': 'David Frankel', 'link': '/name/5221165/'}, {'actor_name': 'Farbod Kadkhoda', 'link': '/name/5220908/'}, {'actor_name': 'Derick Otto', 'link': '/name/5221164/'}, {'actor_name': 'Christian Price', 'link': '/name/5221166/'}], ['none', 'none', 'none']]"
165005,Tiptoes 2,https://www.kinopoisk.ru/film/1165094/,2018,film,"[[{'name': 'Tiptoes 2 (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top'], ['слова', '/film/1165094/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Susanna Leonard', '/name/5221349/']]}, {'Сценарий': [['Farbod Kadkhoda', '/name/5220908/']]}, {'Продюсер': [['David Finch', '/name/5221350/'], ['Farbod Kadkhoda', '/name/5220908/']]}, {'Оператор': [['Doug Frerichs', '/name/4109852/']]}, {'Композитор': '—'}, {'Монтаж': [['Doug Frerichs', '/name/4109852/']]}, {'Премьера в мире': [['4 января 2018', '/film/1165094/dates/']]}, {'Время': '3 мин.'}], [{'actor_name': 'David Finch', 'link': '/name/5221350/'}, {'actor_name': 'Farbod Kadkhoda', 'link': '/name/5220908/'}, {'actor_name': 'Мишель Симмс', 'link': '/name/886083/'}], ['none', 'none', 'none']]"
165006,Untitled Short Film,https://www.kinopoisk.ru/film/1158934/,2018,film,"[[{'name': 'Untitled Short Film (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Терэйл Хилл', '/name/4209164/']]}, {'Сценарий': [['Терэйл Хилл', '/name/4209164/']]}, {'Продюсер': [['Донни Керрингтон', '/name/3381564/'], ['Терэйл Хилл', '/name/4209164/']]}, {'Оператор': [['Malcolm Macon', '/name/5186077/']]}, {'Композитор': [['Келечи', '/name/4073350/']]}, {'Монтаж': [['Rafael Gutierrez', '/name/2968616/'], ['Терэйл Хилл', '/name/4209164/']]}, {'Премьера в мире': [['4 июля 2018', '/film/1158934/dates/']]}, {'Время': '—'}], [{'actor_name': 'Juwan Chapman', 'link': '/name/5186076/'}, {'actor_name': 'Дж.Дж. Грин', 'link': '/name/2439695/'}, {'actor_name': 'Konrad Mikey', 'link': '/name/4829723/'}, {'actor_name': 'Кристиан Робинсон', 'link': '/name/3840719/'}], ['none', 'none', 'none']]"
165007,Surface,https://www.kinopoisk.ru/film/1188452/,2018,film,"[[{'name': 'Surface (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Erin Martinez', '/name/4897951/']]}, {'Сценарий': [['Erin Martinez', '/name/4897951/']]}, {'Продюсер': [['Anthony Grimm', '/name/4897953/'], ['Matthew Looney', '/name/5319796/']]}, {'Оператор': [['Claire Cerda', '/name/4595695/']]}, {'Композитор': [['Anthony Grimm', '/name/4897953/']]}, {'Художник': [['Claire Cerda', '/name/4595695/'], ['Anthony Grimm', '/name/4897953/']]}, {'Монтаж': [['Anthony Grimm', '/name/4897953/']]}, {'Премьера в мире': [['4 мая 2018', '/film/1188452/dates/']]}, {'Время': '8 мин.'}], [{'actor_name': 'Mason Banks', 'link': '/name/5123091/'}, {'actor_name': 'Ben Breitenstein', 'link': '/name/4897952/'}, {'actor_name': 'Nick Checket', 'link': '/name/5319242/'}, {'actor_name': 'Eric Clark', 'link': '/name/5319795/'}, {'actor_name': 'Christian Contreras', 'link': '/name/4863360/'}, {'actor_name': 'Anthony Grimm', 'link': '/name/4897953/'}, {'actor_name': 'Dillon Hoban', 'link': '/name/4801141/'}, {'actor_name': 'Adam Robinson', 'link': '/name/4479846/'}, {'actor_name': 'Kimberly Weinberger', 'link': '/name/986691/'}], ['none', 'none', 'none']]"
165008,No More,https://www.kinopoisk.ru/film/4826148/,2018,film,"[[{'name': 'No More (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['слова', '/film/4826148/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Amber Poer', '/name/5558511/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Премьера в мире': [['15 июня 2018', '/film/4826148/dates/']]}, {'Время': '—'}], [{'actor_name': 'John Smith', 'link': '/name/5514452/'}], ['none', 'none', 'none']]"
165009,La Eternidad De Paula,https://www.kinopoisk.ru/film/1240435/,2018,film,"[[{'name': 'La Eternidad De Paula (2018)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2018', '/lists/movies/year--2018/?b=films&b=top']]}, {'Страна': [['Венесуэла', '/lists/movies/country--72/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Дайана Готье', '/name/2306849/']]}, {'Сценарий': [['Lino Ocando Colmenares', '/name/4368973/'], ['Дайана Готье', '/name/2306849/']]}, {'Продюсер': [['Mireya Piñuela', '/name/3368195/']]}, {'Оператор': [['Херард Ускатеги', '/name/2306845/']]}, {'Композитор': '—'}, {'Художник': [['Мануэла Планас', '/name/2306850/']]}, {'Монтаж': [['Дайана Готье', '/name/2306849/']]}, {'Премьера в мире': [['9 мая 2018', '/film/1240435/dates/'], ['...', '/film/1240435/dates/']]}, {'Время': '11 мин.'}], [], ['none', 'none', 'none']]"
