,name,links,year,type,char
87500,"Trois villes à la conquête du monde: Amsterdam, Londres, New York",https://www.kinopoisk.ru/series/1399248/,2017,series,"[[{'name': 'Trois villes à la conquête du monde: Amsterdam, Londres, New York (мини–сериал 2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=series&b=top'], ['1 сезон', '/film/1399248/episodes/']]}, {'Страна': [['Франция', '/lists/movies/country--8/?b=series&b=top']]}, {'Жанр': [['документальный', '/lists/movies/genre--documentary/?b=series&b=top'], ['слова', '/film/1399248/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Фредерик Вилнер', '/name/3699940/']]}, {'Сценарий': '—'}, {'Продюсер': [['Matthieu Liegeois', '/name/4556172/']]}, {'Оператор': [['Mathieu Mondoulet', '/name/6136112/']]}, {'Композитор': [['Olivier Depardon', '/name/2656822/']]}, {'Монтаж': [['Sophie Le Strat', '/name/5849121/']]}, {'Премьера в мире': [['16 декабря 2017', '/film/1399248/dates/'], ['...', '/film/1399248/dates/']]}, {'Время': '—'}], [], ['none', 'none', 'none']]"
87501,Jilebi,https://www.kinopoisk.ru/film/1429048/,2017,film,"[[{'name': 'Jilebi (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Индия', '/lists/movies/country--29/?b=films&b=top']]}, {'Жанр': [['триллер', '/lists/movies/genre--thriller/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Lucky Shankar', '/name/6227219/']]}, {'Сценарий': [['Lucky Shankar', '/name/6227219/']]}, {'Продюсер': [['Lucky Shankar', '/name/6227219/']]}, {'Композитор': [['James Architect', '/name/6227220/']]}, {'Премьера в мире': [['3 марта 2017', '/film/1429048/dates/']]}, {'Время': '120 мин. / 02:00'}], [{'actor_name': 'Vaijanath Biradar', 'link': '/name/3256245/'}, {'actor_name': 'Vijay Chendoor', 'link': '/name/3421595/'}, {'actor_name': 'Даттатрея Х.Г.', 'link': '/name/577297/'}, {'actor_name': 'Санджана Ганди', 'link': '/name/1687784/'}], ['none', 'none', 'none']]"
87502,Dhwani,https://www.kinopoisk.ru/film/1421487/,2017,film,"[[{'name': 'Dhwani (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Индия', '/lists/movies/country--29/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Sebastin David', '/name/6212295/']]}, {'Сценарий': [['Sebastin David', '/name/6212295/']]}, {'Продюсер': [['R. Ramesh Babu', '/name/5736390/']]}, {'Композитор': [['Raj Bhaskar', '/name/5178692/']]}, {'Премьера в мире': [['17 марта 2017', '/film/1421487/dates/']]}, {'Время': '—'}], [{'actor_name': 'Ити Ачария', 'link': '/name/4664605/'}, {'actor_name': 'Рамеш Бхат', 'link': '/name/715019/'}, {'actor_name': 'Vinaya Prasad', 'link': '/name/709037/'}, {'actor_name': 'Chandan Sharma', 'link': '/name/6212296/'}], ['none', 'none', 'none']]"
87503,Maasthi Gudi,https://www.kinopoisk.ru/film/1417617/,2017,film,"[[{'name': 'Maasthi Gudi (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Индия', '/lists/movies/country--29/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Nagashekar', '/name/3229305/']]}, {'Сценарий': [['М.С. Рамеш', '/name/3242740/']]}, {'Продюсер': [['Sundar P. Gowdru', '/name/6206368/']]}, {'Композитор': [['Sadhu Kokila', '/name/1475944/']]}, {'Премьера в мире': [['12 мая 2017', '/film/1417617/dates/']]}, {'Время': '150 мин. / 02:30'}], [{'actor_name': 'B. Jayashree', 'link': '/name/3295967/'}, {'actor_name': 'Харбанда Крити', 'link': '/name/1912477/'}, {'actor_name': 'Шриниваса Мурти', 'link': '/name/3229394/'}, {'actor_name': 'Дуния Виджай', 'link': '/name/3335073/'}], ['none', 'none', 'none']]"
87504,Киттикэт96,https://www.kinopoisk.ru/film/5075857/,2017,film,"[[{'name': 'Киттикэт96 (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['мультфильм', '/lists/movies/genre--animation/?b=films&b=top'], ['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['слова', '/film/5075857/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Виктория Винсент', '/name/6195276/']]}, {'Сценарий': [['Виктория Винсент', '/name/6195276/']]}, {'Продюсер': '—'}, {'Композитор': [['Dean Pattinson', '/name/6928765/']]}, {'Монтаж': [['Виктория Винсент', '/name/6195276/']]}, {'Премьера в мире': [['6 октября 2017', '/film/5075857/dates/']]}, {'Время': '2 мин.'}], [], ['none', 'none', 'none']]"
87505,Агорафобия,https://www.kinopoisk.ru/film/5075848/,2017,film,"[[{'name': 'Агорафобия (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['мультфильм', '/lists/movies/genre--animation/?b=films&b=top'], ['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['слова', '/film/5075848/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Виктория Винсент', '/name/6195276/']]}, {'Сценарий': [['Виктория Винсент', '/name/6195276/']]}, {'Продюсер': [['Виктория Винсент', '/name/6195276/']]}, {'Композитор': '—'}, {'Монтаж': [['Виктория Винсент', '/name/6195276/']]}, {'Премьера в мире': [['3 февраля 2017', '/film/5075848/dates/']]}, {'Время': '2 мин.'}], [], ['none', 'none', 'none']]"
87506,Play with Time,https://www.kinopoisk.ru/film/1445834/,2017,film,"[[{'name': 'Play with Time (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Италия', '/lists/movies/country--14/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Отем де Уайлд', '/name/1301950/']]}, {'Сценарий': [['Toby Allen', '/name/6272051/']]}, {'Продюсер': [['Дагал Мис', '/name/2802586/'], ['Сет Уилсон', '/name/5442256/']]}, {'Оператор': [['Лука Бигацци', '/name/611359/']]}, {'Композитор': '—'}, {'Художник': [['Jim Hilson', '/name/6272055/']]}, {'Премьера в мире': [['17 марта 2017', '/film/1445834/dates/']]}, {'Время': '—'}], [{'actor_name': 'Emilio Insolera', 'link': '/name/4292172/'}, {'actor_name': 'Carola Insolera', 'link': '/name/4292177/'}, {'actor_name': 'Равшана Куркова', 'link': '/name/967312/'}, {'actor_name': 'Сьюзи Вольфф', 'link': '/name/3199394/'}, {'actor_name': 'Simone Caporale', 'link': '/name/6272052/'}, {'actor_name': 'Федерико Ле Пера', 'link': '/name/2379623/'}, {'actor_name': 'Camille Charriere', 'link': '/name/6272053/'}, {'actor_name': 'Elena Delmagno', 'link': '/name/6272054/'}, {'actor_name': 'Дарья Пилницкая', 'link': '/name/4160404/'}], ['none', 'none', 'none']]"
87507,Они вернулись,https://www.kinopoisk.ru/film/445286/,2017,film,"[[{'name': 'Они вернулись (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['ужасы', '/lists/movies/genre--horror/?b=films&b=top'], ['слова', '/film/445286/keywords/']]}, {'Слоган': ""«The Vampire Species Has Lost Its' Bite»""}, {'Режиссер': [['Jim DeVault', '/name/1726619/']]}, {'Сценарий': [['Рон Р. Ананд', '/name/1693774/'], ['George O Gomez', '/name/4371455/'], ['Кэтерин Кинг', '/name/3231286/'], ['...', '/film/445286/cast/who_is/writer/']]}, {'Продюсер': [['Шери Дэвис', '/name/3222828/'], ['George O Gomez', '/name/4371455/'], ['Мэттью Джеймс Гулбрансон', '/name/1478161/'], ['...', '/film/445286/cast/who_is/producer/']]}, {'Оператор': [['Jim DeVault', '/name/1726619/']]}, {'Композитор': [['Jim DeVault', '/name/1726619/']]}, {'Монтаж': [['Jim DeVault', '/name/1726619/']]}, {'Премьера в мире': [['10 августа 2017', '/film/445286/dates/']]}, {'Время': '96 мин. / 01:36'}], [{'actor_name': 'Сьюзи Лоррейн', 'link': '/name/461325/'}, {'actor_name': 'Шери Дэвис', 'link': '/name/3222828/'}, {'actor_name': 'Аманда Дарбин', 'link': '/name/2565868/'}, {'actor_name': 'Элисса Даулинг', 'link': '/name/1107828/'}, {'actor_name': 'Кэтерин Кинг', 'link': '/name/3231286/'}, {'actor_name': 'Джоэль Флинн', 'link': '/name/4111969/'}, {'actor_name': 'Кристофер Драммонд', 'link': '/name/4366172/'}, {'actor_name': 'Мэттью Джеймс Гулбрансон', 'link': '/name/1478161/'}, {'actor_name': 'Гленн Терни', 'link': '/name/2927645/'}, {'actor_name': 'Николь Холт', 'link': '/name/883618/'}], ['none', 'none', 'none']]"
87508,Jetix,https://www.kinopoisk.ru/film/4947928/,2017,film,"[[{'name': 'Jetix (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Киргизия', '/lists/movies/country--86/?b=films&b=top']]}, {'Жанр': [['фантастика', '/lists/movies/genre--sci-fi/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Suyun Otkeev', '/name/6819476/']]}, {'Сценарий': '—'}, {'Продюсер': [['Kurmanbek Zholdoshev', '/name/6819479/']]}, {'Оператор': [['Jumanazar Koichubekov', '/name/6819481/']]}, {'Композитор': '—'}, {'Премьера в мире': [['1 марта 2017', '/film/4947928/dates/']]}, {'Время': '90 мин. / 01:30'}], [{'actor_name': 'Бусурман Одуракаев', 'link': '/name/793182/'}, {'actor_name': 'Болот Тентимышов', 'link': '/name/971322/'}], ['none', 'none', 'none']]"
87509,Before You Wake Up,https://www.kinopoisk.ru/film/4441168/,2017,film,"[[{'name': 'Before You Wake Up (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Япония', '/lists/movies/country--9/?b=films&b=top']]}, {'Жанр': [['мультфильм', '/lists/movies/genre--animation/?b=films&b=top'], ['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['loundraw', '/name/6428863/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Время': '—'}], [{'actor_name': 'Сора Амамия', 'link': '/name/3643616/'}, {'actor_name': 'Хиро Симоно', 'link': '/name/1506426/'}], ['none', 'none', 'none']]"
87510,Radha Prem Rangi Rangali,https://www.kinopoisk.ru/series/4702484/,2017,series,"[[{'name': 'Radha Prem Rangi Rangali (сериал 2017 – 2019)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=series&b=top'], ['1 сезон', '/film/4702484/episodes/']]}, {'Страна': [['Индия', '/lists/movies/country--29/?b=series&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=series&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=series&b=top'], ['семейный', '/lists/movies/genre--family/?b=series&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Ganesh Rasane', '/name/6085091/']]}, {'Сценарий': '—'}, {'Продюсер': [['Jindal Aarav', '/name/6398834/']]}, {'Оператор': [['Ашок Павар', '/name/654002/']]}, {'Композитор': '—'}, {'Монтаж': [['Lalasaheb Yadav', '/name/6617839/']]}, {'Время': '22 мин'}], [{'actor_name': 'Сачит Патиль', 'link': '/name/1043081/'}, {'actor_name': 'Veena Jagtap', 'link': '/name/6548109/'}, {'actor_name': 'Aparna Aparijit', 'link': '/name/6617835/'}, {'actor_name': 'Шайлеш Датар', 'link': '/name/2229446/'}, {'actor_name': 'Akshaya Gurav', 'link': '/name/6245662/'}, {'actor_name': 'Гаутам Джоглекар', 'link': '/name/713516/'}, {'actor_name': 'Кавита Лад', 'link': '/name/1213922/'}, {'actor_name': 'Niranjan Namjoshi', 'link': '/name/1200483/'}, {'actor_name': 'Sarika Navathe', 'link': '/name/6612165/'}, {'actor_name': 'Archana Nipankar', 'link': '/name/5236355/'}], ['none', 'none', 'none']]"
87511,Когда приходит дьявол,https://www.kinopoisk.ru/film/921630/,2017,film,"[[{'name': 'Когда приходит дьявол (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['ужасы', '/lists/movies/genre--horror/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Кен Кушнер', '/name/684391/']]}, {'Сценарий': [['Кен Кушнер', '/name/684391/']]}, {'Продюсер': [['Кен Кушнер', '/name/684391/'], ['Дж. Джессес Смит', '/name/239004/'], ['Джордж Исаак', '/name/1676371/'], ['...', '/film/921630/cast/who_is/producer/']]}, {'Оператор': [['Мэттью Джофф', '/name/1767273/']]}, {'Композитор': [['Кеннет Хэмптон', '/name/1917979/']]}, {'Художник': [['Natasha Berezhnaya', '/name/4136903/']]}, {'Премьера в мире': [['13 октября 2017', '/film/921630/dates/']]}, {'Время': '—'}], [{'actor_name': 'Дечен Турман', 'link': '/name/2278/'}, {'actor_name': 'Сара Брэдфорд', 'link': '/name/1927658/'}, {'actor_name': 'Аиша Уэкс', 'link': '/name/43427/'}, {'actor_name': 'Ken Stafford', 'link': '/name/3960803/'}, {'actor_name': 'Рэй Рейнолдс', 'link': '/name/1657900/'}, {'actor_name': 'Рэй Рейнольдс III', 'link': '/name/4136897/'}, {'actor_name': 'Картер Унгер', 'link': '/name/2525303/'}, {'actor_name': 'Керстин Лечнер', 'link': '/name/1978447/'}, {'actor_name': 'Дэмиэн Абрамс', 'link': '/name/2388595/'}, {'actor_name': 'Amancaya Aguilar', 'link': '/name/2023371/'}], ['none', 'none', 'none']]"
87512,Cin geçidi,https://www.kinopoisk.ru/film/483790/,2017,film,"[[{'name': 'Cin geçidi (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['Турция', '/lists/movies/country--68/?b=films&b=top']]}, {'Жанр': [['ужасы', '/lists/movies/genre--horror/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Озгюр Сельви', '/name/1883952/']]}, {'Сценарий': [['Озгюр Сельви', '/name/1883952/'], ['Айс Турк', '/name/1205434/']]}, {'Продюсер': [['Aras Demiray', '/name/1164027/'], ['Мелтем Эрен', '/name/1883965/']]}, {'Оператор': [['Бахадыр Эрен', '/name/870059/'], ['Рамин Матин', '/name/1883967/']]}, {'Композитор': [['Мурат Ясин', '/name/1883966/']]}, {'Премьера в мире': [['1 января 2017', '/film/483790/dates/']]}, {'Время': '—'}], [{'actor_name': 'Тугче Казаз', 'link': '/name/1328587/'}, {'actor_name': 'Толга Карел', 'link': '/name/1186576/'}, {'actor_name': 'Энгин Алтан', 'link': '/name/655937/'}, {'actor_name': 'Танер Румели', 'link': '/name/1883953/'}, {'actor_name': 'Али Барышик', 'link': '/name/1881743/'}, {'actor_name': 'San Bingöl', 'link': '/name/1883954/'}, {'actor_name': 'Ойкю Челик', 'link': '/name/1870455/'}, {'actor_name': 'Tayfun Demirhan', 'link': '/name/1883955/'}, {'actor_name': 'Yusuf Emrah Diravaci', 'link': '/name/1883956/'}, {'actor_name': 'Эзги Касапоглу', 'link': '/name/1883957/'}], ['none', 'none', 'none']]"
87513,Koisuru Shirokuma,https://www.kinopoisk.ru/series/4543105/,2017,series,"[[{'name': 'Koisuru Shirokuma (мини–сериал 2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=series&b=top'], ['1 сезон', '/film/4543105/episodes/']]}, {'Страна': [['Япония', '/lists/movies/country--9/?b=series&b=top']]}, {'Жанр': [['мелодрама', '/lists/movies/genre--romance/?b=series&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=series&b=top'], ['слова', '/film/4543105/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Ichikawa Kazuya', '/name/6379327/']]}, {'Сценарий': [['Koromo', '/name/6525287/']]}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Премьера в мире': [['17 апреля 2017', '/film/4543105/dates/']]}, {'Время': '1 мин. всего'}], [{'actor_name': 'Нацуки Ханаэ', 'link': '/name/2924154/'}, {'actor_name': 'Юитиро Умэхара', 'link': '/name/3731296/'}], ['none', 'none', 'none']]"
87514,Гандам: Сконструированные бойцы. Дневник битвы,https://www.kinopoisk.ru/series/4696825/,2017,series,"[[{'name': 'Гандам: Сконструированные бойцы. Дневник битвы (мини–сериал 2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=series&b=top'], ['1 сезон', '/film/4696825/episodes/']]}, {'Страна': [['Япония', '/lists/movies/country--9/?b=series&b=top']]}, {'Жанр': [['аниме', '/lists/movies/genre--anime/?b=series&b=top'], ['мультфильм', '/lists/movies/genre--animation/?b=series&b=top'], ['фантастика', '/lists/movies/genre--sci-fi/?b=series&b=top'], ['боевик', '/lists/movies/genre--action/?b=series&b=top'], ['слова', '/film/4696825/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Масами Обари', '/name/103833/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Премьера в мире': [['4 августа 2017', '/film/4696825/dates/']]}, {'Время': '11 мин'}], [{'actor_name': 'Тосихико Сэки', 'link': '/name/57795/'}, {'actor_name': 'Микако Комацу', 'link': '/name/2752034/'}, {'actor_name': 'Тору Фуруя', 'link': '/name/99796/'}], ['none', 'none', 'none']]"
87515,Бессмертный Гу Хай,https://www.kinopoisk.ru/series/5075320/,2017,series,"[[{'name': 'Бессмертный Гу Хай (сериал 2017 – 2020)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=series&b=top'], ['4 сезона', '/film/5075320/episodes/']]}, {'Страна': [['Китай', '/lists/movies/country--31/?b=series&b=top']]}, {'Жанр': [['мультфильм', '/lists/movies/genre--animation/?b=series&b=top'], ['фэнтези', '/lists/movies/genre--fantasy/?b=series&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=series&b=top'], ['приключения', '/lists/movies/genre--adventure/?b=series&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Ван Синь', '/name/6313374/'], ['Ян Сяосюань', '/name/6705893/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Премьера в мире': [['18 мая 2017', '/film/5075320/dates/']]}, {'Время': '15 мин'}], [{'actor_name': 'Лю Цун', 'link': '/name/6928667/'}, {'actor_name': 'Sheng Feng', 'link': '/name/4625558/'}, {'actor_name': 'Xin Shan', 'link': '/name/6928668/'}], ['none', 'none', 'none']]"
87516,Harry Potter and the Cursed Child: San Francisco,https://www.kinopoisk.ru/film/4745558/,2017,film,"[[{'name': 'Harry Potter and the Cursed Child: San Francisco (2017)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2017', '/lists/movies/year--2017/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['фэнтези', '/lists/movies/genre--fantasy/?b=films&b=top'], ['боевик', '/lists/movies/genre--action/?b=films&b=top'], ['приключения', '/lists/movies/genre--adventure/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Джон Тиффани', '/name/263061/']]}, {'Сценарий': [['Джек Торн', '/name/1199638/'], ['Дж.К. Роулинг', '/name/40777/'], ['Джон Тиффани', '/name/263061/']]}, {'Продюсер': [['Колин Кэллэндер', '/name/113873/']]}, {'Композитор': '—'}, {'Премьера в мире': [['31 июля 2017', '/film/4745558/dates/']]}, {'Время': '—'}], [{'actor_name': 'Chadd Alexander', 'link': '/name/6464138/'}, {'actor_name': 'Джон Аликс', 'link': '/name/1131772/'}, {'actor_name': 'William Bednar-Carter', 'link': '/name/6525207/'}, {'actor_name': 'Ebony Blake', 'link': '/name/5144375/'}, {'actor_name': 'Melanie Brezill', 'link': '/name/5128254/'}, {'actor_name': 'Шэннон Кокрен', 'link': '/name/39985/'}, {'actor_name': 'Jamyl Dobson', 'link': '/name/3216679/'}, {'actor_name': 'Irving Dyson Jr.', 'link': '/name/5786563/'}, {'actor_name': 'Gary-Kayi Fletcher', 'link': '/name/2040946/'}, {'actor_name': 'Eleasha Gamble', 'link': '/name/4479418/'}], ['none', 'none', 'none']]"
