,name,links,year,type,char
28000,Foiled,https://www.kinopoisk.ru/film/878765/,2015,film,"[[{'name': 'Foiled (2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '«Sometimes to let go you have to get extreme»'}, {'Режиссер': [['Дебора Шюффел', '/name/1708519/']]}, {'Сценарий': [['Дебора Шюффел', '/name/1708519/']]}, {'Продюсер': [['Tyson Galland', '/name/3865037/'], ['Susan McGarity', '/name/3156545/']]}, {'Оператор': [['Антонио Джеймс', '/name/2947218/']]}, {'Композитор': '—'}, {'Премьера в мире': [['13 декабря 2015', '/film/878765/dates/']]}, {'Время': '—'}], [{'actor_name': 'Коуди Эберкромби', 'link': '/name/1106995/'}, {'actor_name': 'Paul Baker', 'link': '/name/3865209/'}, {'actor_name': 'Майк Чубб', 'link': '/name/2509424/'}, {'actor_name': 'Anat Gerber', 'link': '/name/3654359/'}, {'actor_name': 'Matthew Richardson', 'link': '/name/3835374/'}], ['none', 'none', 'none']]"
28001,Herz sucht Herz,https://www.kinopoisk.ru/series/892869/,2015,series,"[[{'name': 'Herz sucht Herz (сериал 2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=series&b=top']]}, {'Страна': [['Австрия', '/lists/movies/country--57/?b=series&b=top']]}, {'Жанр': [['документальный', '/lists/movies/genre--documentary/?b=series&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Фло Лакнер', '/name/3991497/']]}, {'Сценарий': '—'}, {'Продюсер': [['Карл Шпис', '/name/114843/']]}, {'Оператор': [['Michael Egger', '/name/3919704/'], ['Фло Лакнер', '/name/3991497/']]}, {'Композитор': '—'}, {'Монтаж': [['Фло Лакнер', '/name/3991497/']]}, {'Время': '—'}], [{'actor_name': 'Эрика Бергер', 'link': '/name/1111231/'}], ['none', 'none', 'none']]"
28002,Huilebalk,https://www.kinopoisk.ru/film/859933/,2015,film,"[[{'name': 'Huilebalk (2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=films&b=top']]}, {'Страна': [['Нидерланды', '/lists/movies/country--12/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Aiman Hassani', '/name/3794750/']]}, {'Сценарий': [['Aiman Hassani', '/name/3794750/']]}, {'Продюсер': [['Aiman Hassani', '/name/3794750/']]}, {'Композитор': '—'}, {'Монтаж': [['Aiman Hassani', '/name/3794750/']]}, {'Время': '—'}], [{'actor_name': 'Aiman Hassani', 'link': '/name/3794750/'}], ['none', 'none', 'none']]"
28003,Chelem,https://www.kinopoisk.ru/film/912054/,2015,film,"[[{'name': 'Chelem (2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=films&b=top']]}, {'Страна': [['Канада', '/lists/movies/country--6/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Charles Grenier', '/name/3140307/']]}, {'Сценарий': [['Charles Grenier', '/name/3140307/']]}, {'Продюсер': [['Charles Grenier', '/name/3140307/'], ['Анник Бланк', '/name/2640602/'], ['Сара Пеллерин', '/name/1085706/']]}, {'Оператор': [['Джессика Ли Ганье', '/name/2220687/']]}, {'Композитор': '—'}, {'Художник': [['Marjolayne Desrosiers', '/name/4015953/']]}, {'Монтаж': [['Terence Chotard', '/name/2604044/'], ['Charles Grenier', '/name/3140307/']]}, {'Премьера в мире': [['7 октября 2015', '/film/912054/dates/']]}, {'Время': '12 мин.'}], [{'actor_name': 'David Bélizaire', 'link': '/name/4080350/'}, {'actor_name': 'Мартин Дюбрёй', 'link': '/name/416812/'}, {'actor_name': 'Розали Фортье', 'link': '/name/2308125/'}, {'actor_name': 'Justin Lemay', 'link': '/name/2604034/'}, {'actor_name': 'Alexis Plante', 'link': '/name/4080349/'}], ['none', 'none', 'none']]"
28004,L33t Love,https://www.kinopoisk.ru/series/892555/,2015,series,"[[{'name': 'L33t Love (сериал 2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=series&b=top'], ['1 сезон', '/film/892555/episodes/']]}, {'Страна': [['США', '/lists/movies/country--1/?b=series&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=series&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Shilpi Roy', '/name/1471402/']]}, {'Сценарий': [['Jamie Fishback', '/name/1875266/'], ['Justin Woychowski', '/name/966874/']]}, {'Продюсер': '—'}, {'Оператор': [['Джаред Хой', '/name/472641/']]}, {'Композитор': '—'}, {'Монтаж': [['Джои Триммер', '/name/978980/']]}, {'Премьера в мире': [['5 октября 2015', '/film/892555/dates/']]}, {'Время': '—'}], [{'actor_name': 'Jamie Fishback', 'link': '/name/1875266/'}, {'actor_name': 'Роуз Бачтел', 'link': '/name/1208428/'}, {'actor_name': 'Алекс Эллис', 'link': '/name/3725990/'}, {'actor_name': 'Jennifer Kairis', 'link': '/name/3478006/'}, {'actor_name': 'Брэнди Миллоу', 'link': '/name/2225130/'}, {'actor_name': 'Marissa Mutascio', 'link': '/name/1981093/'}, {'actor_name': 'Натали Смика', 'link': '/name/1079496/'}, {'actor_name': 'Адам Рэди', 'link': '/name/2107154/'}], ['none', 'none', 'none']]"
28005,Walk,https://www.kinopoisk.ru/film/867685/,2015,film,"[[{'name': 'Walk (2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top'], ['музыка', '/lists/movies/genre--music/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Sean Porter', '/name/3809847/']]}, {'Сценарий': [['Sean Porter', '/name/3809847/']]}, {'Продюсер': [['Sean Porter', '/name/3809847/']]}, {'Композитор': '—'}, {'Монтаж': [['Sean Porter', '/name/3809847/']]}, {'Бюджет': [['$100', '/film/867685/box/']]}, {'Премьера в мире': [['26 мая 2015', '/film/867685/dates/']]}, {'Время': '9 мин.'}], [{'actor_name': 'Carter Mayer', 'link': '/name/3827400/'}, {'actor_name': 'Scott Porter', 'link': '/name/4035507/'}, {'actor_name': 'Matt Robertson', 'link': '/name/3831959/'}, {'actor_name': 'Shelby Szott', 'link': '/name/4035509/'}, {'actor_name': 'Caity Wallace', 'link': '/name/3834051/'}, {'actor_name': 'Austin Farraye', 'link': '/name/3827399/'}, {'actor_name': 'Andy Lojik-Harvey', 'link': '/name/3937075/'}, {'actor_name': 'Erin Porter', 'link': '/name/3823296/'}, {'actor_name': 'Cassandra Lee', 'link': '/name/3911929/'}, {'actor_name': ""Carolyn O'Leary"", 'link': '/name/4035503/'}], ['none', 'none', 'none']]"
28006,3 AM Romance,https://www.kinopoisk.ru/film/868191/,2015,film,"[[{'name': '3 AM Romance (2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Carey Tully', '/name/3297689/']]}, {'Сценарий': [['Zee Eskeets', '/name/3828887/']]}, {'Продюсер': [['Kim Delfina Gleason', '/name/3788032/']]}, {'Оператор': [['Ryan Begay', '/name/3890655/']]}, {'Композитор': '—'}, {'Премьера в мире': [['30 мая 2015', '/film/868191/dates/']]}, {'Время': '—'}], [{'actor_name': 'Brian Lee Young', 'link': '/name/3332497/'}, {'actor_name': 'Nicole Jacot', 'link': '/name/3828889/'}, {'actor_name': 'DaMara Aragon', 'link': '/name/3828888/'}, {'actor_name': 'Альберт Фрай мл.', 'link': '/name/2511068/'}], ['none', 'none', 'none']]"
28007,Texting: A Love Story,https://www.kinopoisk.ru/film/880910/,2015,film,"[[{'name': 'Texting: A Love Story (2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Жанетт Л. Бак', '/name/993737/']]}, {'Сценарий': [['Rani Deighe Crowe', '/name/3323920/']]}, {'Продюсер': [['Rani Deighe Crowe', '/name/3323920/']]}, {'Оператор': [['Luke Charles Fisher', '/name/4262455/']]}, {'Композитор': '—'}, {'Художник': [['Natalie Hulla', '/name/3874901/']]}, {'Монтаж': [['Rani Deighe Crowe', '/name/3874900/']]}, {'Премьера в мире': [['17 марта 2015', '/film/880910/dates/'], ['...', '/film/880910/dates/']]}, {'Время': '8 мин.'}], [{'actor_name': 'Лиза Бол', 'link': '/name/1087786/'}, {'actor_name': 'Rob Goeller', 'link': '/name/3874896/'}, {'actor_name': 'Becky Markert', 'link': '/name/3874897/'}, {'actor_name': 'Rachel Mock', 'link': '/name/3874898/'}, {'actor_name': 'Lorraine Wochna', 'link': '/name/1738060/'}], ['none', 'none', 'none']]"
28008,The Wrong Profile,https://www.kinopoisk.ru/film/880116/,2015,film,"[[{'name': 'The Wrong Profile (2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['триллер', '/lists/movies/genre--thriller/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Michael Coulombe', '/name/1201903/']]}, {'Сценарий': [['Kenny Kurtkan', '/name/3869472/']]}, {'Продюсер': [['Kenny Kurtkan', '/name/3869472/']]}, {'Оператор': [['Брэндон Масселмен', '/name/1199536/']]}, {'Композитор': '—'}, {'Монтаж': [['Кайл Кервин', '/name/1140695/']]}, {'Бюджет': [['$3\xa0000', '/film/880116/box/']]}, {'Премьера в мире': [['1 января 2015', '/film/880116/dates/']]}, {'Время': '—'}], [{'actor_name': 'Марита Гомсруд', 'link': '/name/1758927/'}, {'actor_name': 'Тодд Джеймс', 'link': '/name/1872684/'}, {'actor_name': 'Кайлер Порш', 'link': '/name/3489095/'}, {'actor_name': 'Paul Stroili', 'link': '/name/138357/'}], ['none', 'none', 'none']]"
28009,Deeper Allure,https://www.kinopoisk.ru/film/863740/,2015,film,"[[{'name': 'Deeper Allure (2015)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2015', '/lists/movies/year--2015/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '«Deeper Allure comes from your heart, mind and soul»'}, {'Режиссер': [['Лейлани Амур Аренсана', '/name/2538694/']]}, {'Сценарий': [['Лейлани Амур Аренсана', '/name/2538694/']]}, {'Продюсер': [['Лейлани Амур Аренсана', '/name/2538694/']]}, {'Оператор': [['Philip Safarik', '/name/2149538/']]}, {'Композитор': [['Абхишек Гхош', '/name/3749358/']]}, {'Художник': [['Лейлани Амур Аренсана', '/name/2538694/']]}, {'Монтаж': [['Erik Lee', '/name/3017152/']]}, {'Премьера в мире': [['14 февраля 2015', '/film/863740/dates/'], ['...', '/film/863740/dates/']]}, {'Время': '52 мин.'}], [{'actor_name': 'Chris Arenzana Abad', 'link': '/name/3814232/'}, {'actor_name': 'Kenshin J.P. Abad', 'link': '/name/3017146/'}, {'actor_name': 'Брэд Эдкинс', 'link': '/name/738691/'}, {'actor_name': 'Лейлани Амур Аренсана', 'link': '/name/2538694/'}, {'actor_name': 'Luke Brady', 'link': '/name/3808826/'}, {'actor_name': 'Jenn Cabasal', 'link': '/name/3814227/'}, {'actor_name': 'Toby Denver Clark', 'link': '/name/3810368/'}, {'actor_name': 'Nicholas Gerard Coleman', 'link': '/name/3874106/'}, {'actor_name': 'Jean Luc Concepcion', 'link': '/name/3814230/'}, {'actor_name': 'Iryna Ellis', 'link': '/name/3814233/'}], ['none', 'none', 'none']]"
