,name,links,year,type,char
306000,Right to Try,https://www.kinopoisk.ru/film/4541537/,2021,film,"[[{'name': 'Right to Try (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Зеб Ньюман', '/name/1146661/']]}, {'Сценарий': '—'}, {'Продюсер': [['Эндрю Карлберг', '/name/2350943/'], ['Brian Clisham', '/name/6524241/'], ['Stephanie Kluft', '/name/6524242/'], ['...', '/film/4541537/cast/who_is/producer/']]}, {'Композитор': [['Aaron Newman', '/name/6524243/']]}, {'Премьера в мире': [['13 августа 2021', '/film/4541537/dates/'], ['...', '/film/4541537/dates/']]}, {'Время': '26 мин.'}], [{'actor_name': 'Джеффри Дрю', 'link': '/name/261909/'}], ['none', 'none', 'none']]"
306001,Dujone,https://www.kinopoisk.ru/series/5173047/,2021,series,"[[{'name': 'Dujone (сериал 2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=series&b=top'], ['1 сезон', '/film/5173047/episodes/']]}, {'Страна': [['Индия', '/lists/movies/country--29/?b=series&b=top']]}, {'Жанр': [['триллер', '/lists/movies/genre--thriller/?b=series&b=top'], ['слова', '/film/5173047/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Promita Bhattacharya', '/name/6471136/']]}, {'Сценарий': [['Promita Bhattacharya', '/name/6471136/'], ['Ruchita Chatterji', '/name/6516621/']]}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Монтаж': [['Md. Piyasuddin', '/name/6232012/']]}, {'Премьера в мире': [['9 июля 2021', '/film/5173047/dates/']]}, {'Время': '—'}], [{'actor_name': 'Poulomi Das', 'link': '/name/5269558/'}, {'actor_name': 'Камалешвар Мукхерджи', 'link': '/name/2787568/'}, {'actor_name': 'Индраджит Мазумдер', 'link': '/name/4224500/'}, {'actor_name': 'Dibyasha Das', 'link': '/name/6407736/'}, {'actor_name': 'Srabanti Malakar', 'link': '/name/1778346/'}, {'actor_name': 'Сохам Чакраборти', 'link': '/name/1793559/'}, {'actor_name': 'Adrija Addy Roy', 'link': '/name/5708870/'}, {'actor_name': 'Rajdeep Gupta', 'link': '/name/3295172/'}, {'actor_name': 'Debshankar Haldar', 'link': '/name/2814605/'}, {'actor_name': 'Anindita Saha Kapileswari', 'link': '/name/5099552/'}], ['none', 'none', 'none']]"
306002,The Raid,https://www.kinopoisk.ru/film/4876845/,2021,film,"[[{'name': 'The Raid (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['Дания', '/lists/movies/country--4/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['приключения', '/lists/movies/genre--adventure/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Мартин де Тура', '/name/870605/']]}, {'Сценарий': [['Andreas Amdy', '/name/6753208/'], ['Джеспер Финк', '/name/1839735/'], ['Мартин де Тура', '/name/870605/']]}, {'Продюсер': [['Magnus Nygaard Albertsen', '/name/6753211/'], ['Oliver Kornberg Sand', '/name/6753213/'], ['Mette Jermiin', '/name/2515183/'], ['...', '/film/4876845/cast/who_is/producer/']]}, {'Оператор': [['Каспер Туксен', '/name/404306/']]}, {'Композитор': [['Ida Duelund Hansen', '/name/5697793/']]}, {'Художник': [['Maria Grieg', '/name/6039188/'], ['Sebastian Lerbrandt', '/name/6337572/'], ['Рай Лукке', '/name/2039191/'], ['...', '/film/4876845/cast/who_is/design/']]}, {'Монтаж': [['Питер Брандт', '/name/2003678/']]}, {'Премьера в мире': [['26 июня 2021', '/film/4876845/dates/']]}, {'Время': '19 мин.'}], [{'actor_name': 'Marc Helt', 'link': '/name/6753209/'}, {'actor_name': 'Рекс Леонард', 'link': '/name/4996755/'}, {'actor_name': 'Петер Вливхолм', 'link': '/name/1333983/'}, {'actor_name': 'Джоэль Альтер', 'link': '/name/986427/'}, {'actor_name': 'Maren Fidje Bjørneseth', 'link': '/name/6753210/'}], ['none', 'none', 'none']]"
306003,Chronicles of a Walk Home,https://www.kinopoisk.ru/film/4501555/,2021,film,"[[{'name': 'Chronicles of a Walk Home (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['Австралия', '/lists/movies/country--25/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '«What do women have to be afraid of on a walk home?»'}, {'Режиссер': [['Georgia Randall', '/name/6481034/']]}, {'Сценарий': [['Campbell De La Mare', '/name/6456355/'], ['Georgia Randall', '/name/6481034/']]}, {'Продюсер': [['Campbell De La Mare', '/name/6456355/'], ['Makenzie Dorratt-Mavin', '/name/6474877/']]}, {'Оператор': [['Dylan Faulkner', '/name/6617868/']]}, {'Композитор': '—'}, {'Художник': [['Iina Eskoli', '/name/7009165/'], ['Helena Naisara', '/name/6348456/']]}, {'Монтаж': [['Madsen Paunga', '/name/7009164/']]}, {'Время': '17 мин.'}], [{'actor_name': 'Rosie Schofeild', 'link': '/name/6481035/'}, {'actor_name': 'Adele Samus', 'link': '/name/5190871/'}, {'actor_name': 'Fen Leon', 'link': '/name/6140257/'}, {'actor_name': 'Карина Брекен', 'link': '/name/1116584/'}, {'actor_name': 'Nicholas Shields', 'link': '/name/7009162/'}, {'actor_name': 'Kurt White', 'link': '/name/7009163/'}], ['none', 'none', 'none']]"
306004,21,https://www.kinopoisk.ru/film/5125946/,2021,film,"[[{'name': '21 (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['Великобритания', '/lists/movies/country--11/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Diana Dumitrescu', '/name/4850520/']]}, {'Сценарий': [['Robb Jayne', '/name/6069517/'], ['Sara Rae', '/name/6981704/'], ['Diana Dumitrescu', '/name/4850520/']]}, {'Продюсер': '—'}, {'Оператор': [['Diana Dumitrescu', '/name/4850520/']]}, {'Композитор': [['Daniel Scott', '/name/6982937/']]}, {'Монтаж': [['Diana Dumitrescu', '/name/4850520/']]}, {'Время': '8 мин.'}], [{'actor_name': 'Dylan Blore', 'link': '/name/5282983/'}, {'actor_name': 'Paul Kelvin', 'link': '/name/6982935/'}, {'actor_name': 'Andrew Loughran', 'link': '/name/6982936/'}, {'actor_name': 'Sara Rae', 'link': '/name/6981704/'}], ['none', 'none', 'none']]"
306005,WingMan (The Universal Irony of Love),https://www.kinopoisk.ru/film/4646662/,2021,film,"[[{'name': 'WingMan (The Universal Irony of Love) (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['Индия', '/lists/movies/country--29/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Анудж Гулати', '/name/2858330/']]}, {'Сценарий': [['Анудж Гулати', '/name/2858330/']]}, {'Продюсер': [['Анудж Гулати', '/name/2858330/'], ['Karan Kasle', '/name/4756051/']]}, {'Оператор': [['Kumar Saurabh', '/name/4828472/']]}, {'Композитор': [['Tajdar Junaid', '/name/2369906/']]}, {'Монтаж': [['Rishiraj Bhattacharyya', '/name/6212340/'], ['Анудж Гулати', '/name/2858330/']]}, {'Премьера в мире': [['24 июня 2021', '/film/4646662/dates/']]}, {'Время': '72 мин. / 01:12'}], [{'actor_name': 'Trimala Adhikari', 'link': '/name/2878763/'}, {'actor_name': 'Шашанк Арора', 'link': '/name/1852830/'}, {'actor_name': 'Nakul Bhalla', 'link': '/name/4189776/'}, {'actor_name': 'Кришна Сингх Бишт', 'link': '/name/2659083/'}, {'actor_name': 'Ауритра Гхош', 'link': '/name/2574294/'}, {'actor_name': 'Картик Кришнан', 'link': '/name/1938327/'}, {'actor_name': 'Нитиш Пандей', 'link': '/name/1172754/'}, {'actor_name': 'Aaradhna Uppal', 'link': '/name/4723281/'}], ['none', 'none', 'none']]"
306006,House Bill 7303 Crossroad Kami,https://www.kinopoisk.ru/film/4780848/,2021,film,"[[{'name': 'House Bill 7303 Crossroad Kami (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['Филиппины', '/lists/movies/country--47/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Giselle Cavaneyro', '/name/6615904/']]}, {'Сценарий': [['Roseller Yu Jr.', '/name/6672708/']]}, {'Продюсер': '—'}, {'Оператор': [['Dayne Garcia', '/name/6672709/']]}, {'Композитор': '—'}, {'Монтаж': [['Marben Portucela', '/name/6615909/']]}, {'Премьера в мире': [['13 июня 2021', '/film/4780848/dates/']]}, {'Время': '32 мин.'}], [{'actor_name': 'Энджел Баяни', 'link': '/name/1167077/'}, {'actor_name': 'Pau Benitez', 'link': '/name/4501666/'}, {'actor_name': 'Родер', 'link': '/name/911067/'}, {'actor_name': 'Rex Lantano', 'link': '/name/3124893/'}], ['none', 'none', 'none']]"
306007,Risky Business,https://www.kinopoisk.ru/series/4515410/,2021,series,"[[{'name': 'Risky Business (сериал 2021 – ...)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=series&b=top'], ['1 сезон', '/film/4515410/episodes/']]}, {'Страна': [['США', '/lists/movies/country--1/?b=series&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=series&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Элвин Грэй', '/name/1546001/'], ['Colby «StarrZ» Hall', '/name/7010606/'], ['Neshell Noelle', '/name/6588724/'], ['...', '/film/4515410/cast/who_is/director/']]}, {'Сценарий': [['Элвин Грэй', '/name/1546001/'], ['Neshell Noelle', '/name/6588724/']]}, {'Продюсер': [['Элвин Грэй', '/name/1546001/'], ['Darius Waters', '/name/4873343/']]}, {'Оператор': [['Lauren Scott', '/name/3315003/'], ['Тимоти Е. Рот', '/name/1851176/'], ['Alex Zebrowski', '/name/6497825/'], ['...', '/film/4515410/cast/who_is/operator/']]}, {'Композитор': '—'}, {'Монтаж': [['Элвин Грэй', '/name/1546001/']]}, {'Премьера в мире': [['6 июля 2021', '/film/4515410/dates/'], ['...', '/film/4515410/dates/']]}, {'Время': '—'}], [{'actor_name': 'Элвин Грэй', 'link': '/name/1546001/'}, {'actor_name': 'Ashley T. Moore', 'link': '/name/6495371/'}, {'actor_name': 'Victoria Laurey', 'link': '/name/6257485/'}, {'actor_name': 'Greg Robinson Jr.', 'link': '/name/6867895/'}, {'actor_name': 'Лион Бекуив', 'link': '/name/2752871/'}, {'actor_name': 'Скотт Своуп', 'link': '/name/3913412/'}, {'actor_name': 'Evan Carrington', 'link': '/name/5107125/'}, {'actor_name': 'Dan Verkman', 'link': '/name/3813118/'}, {'actor_name': 'Eddie Colson', 'link': '/name/3750311/'}, {'actor_name': 'Richard Siegelman', 'link': '/name/5292910/'}], ['none', 'none', 'none']]"
306008,Ensayo para Guemes,https://www.kinopoisk.ru/film/4645599/,2021,film,"[[{'name': 'Ensayo para Guemes (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['Аргентина', '/lists/movies/country--24/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Даниэль Розенфельд', '/name/760081/']]}, {'Сценарий': [['Мариано Льянас', '/name/751112/'], ['Даниэль Розенфельд', '/name/760081/']]}, {'Продюсер': [['Максимилиано Дюбуа', '/name/772845/'], ['Santiago Gallelli', '/name/2045815/'], ['Даниэль Розенфельд', '/name/760081/'], ['...', '/film/4645599/cast/who_is/producer/']]}, {'Оператор': [['Дэниэл Ортега', '/name/729779/']]}, {'Композитор': [['Хорхе Арриагада', '/name/173275/']]}, {'Монтаж': [['Эрнесто Фелдер', '/name/772585/']]}, {'Премьера в мире': [['17 июня 2021', '/film/4645599/dates/']]}, {'Время': '50 мин.'}], [{'actor_name': 'Матина Гарелло', 'link': '/name/4976078/'}, {'actor_name': 'Мерседес Моран', 'link': '/name/106017/'}, {'actor_name': 'Леонардо Сбаралья', 'link': '/name/3307/'}], ['none', 'none', 'none']]"
306009,Who Gets to Sleep with Me Tonight,https://www.kinopoisk.ru/film/4720585/,2021,film,"[[{'name': 'Who Gets to Sleep with Me Tonight (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Emma Ramos', '/name/2630014/']]}, {'Сценарий': [['Emma Ramos', '/name/2630014/']]}, {'Продюсер': [['Линдсэй-Элизабет Хэнд', '/name/2507413/'], ['Бенхамин Лопес', '/name/1301438/'], ['Emma Ramos', '/name/2630014/'], ['...', '/film/4720585/cast/who_is/producer/']]}, {'Оператор': [['Ace Salisbury', '/name/2515699/']]}, {'Композитор': '—'}, {'Монтаж': [['Ace Salisbury', '/name/2515699/']]}, {'Премьера в мире': [['15 июня 2021', '/film/4720585/dates/']]}, {'Время': '—'}], [{'actor_name': 'Emma Ramos', 'link': '/name/2630014/'}, {'actor_name': 'Айда Родригес', 'link': '/name/1141693/'}, {'actor_name': 'Джоэль Перез', 'link': '/name/1634347/'}, {'actor_name': 'Alexis Guerreros', 'link': '/name/5686524/'}, {'actor_name': 'Douglas Goodhart', 'link': '/name/3828731/'}], ['none', 'none', 'none']]"
