,name,links,year,type,char
312000,She,https://www.kinopoisk.ru/film/4807719/,2021,film,"[[{'name': 'She (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['Великобритания', '/lists/movies/country--11/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Aj James', '/name/5569639/']]}, {'Сценарий': [['Amy Munt', '/name/6684143/']]}, {'Продюсер': [['Amy Munt', '/name/6684143/'], ['Aj James', '/name/5569639/']]}, {'Оператор': [['Aj James', '/name/5569639/']]}, {'Композитор': '—'}, {'Монтаж': [['Amy Munt', '/name/6684143/']]}, {'Премьера в мире': [['23 октября 2021', '/film/4807719/dates/']]}, {'Время': '—'}], [{'actor_name': 'Lawrence Robert Boateng', 'link': '/name/6684722/'}, {'actor_name': 'Simeon Jackman Smith', 'link': '/name/6684723/'}], ['none', 'none', 'none']]"
312001,Men on Pause,https://www.kinopoisk.ru/series/4703433/,2021,series,"[[{'name': 'Men on Pause (мини–сериал 2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=series&b=top'], ['1 сезон', '/film/4703433/episodes/']]}, {'Страна': [['США', '/lists/movies/country--1/?b=series&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=series&b=top'], ['слова', '/film/4703433/keywords/']]}, {'Слоган': ""«There's the ones you ride, and then there's the one you push around»""}, {'Режиссер': [['John Mullins', '/name/4590000/']]}, {'Сценарий': [['John Mullins', '/name/4590000/']]}, {'Продюсер': [['John Mullins', '/name/4590000/']]}, {'Композитор': '—'}, {'Монтаж': [['John Mullins', '/name/4590000/']]}, {'Премьера в мире': [['20 сентября 2021', '/film/4703433/dates/']]}, {'Время': '—'}], [{'actor_name': 'Стелла Дойл', 'link': '/name/1472691/'}, {'actor_name': 'Lainie Smith', 'link': '/name/5338049/'}, {'actor_name': 'John Zincone', 'link': '/name/5181799/'}, {'actor_name': 'Клэй Стоукс', 'link': '/name/3914889/'}, {'actor_name': 'Joann Cebulski', 'link': '/name/4783504/'}], ['none', 'none', 'none']]"
312002,Tu Mo: Wangzhe Zhengtu,https://www.kinopoisk.ru/film/5224847/,2021,film,"[[{'name': 'Tu Mo: Wangzhe Zhengtu (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['Китай', '/lists/movies/country--31/?b=films&b=top']]}, {'Жанр': [['боевик', '/lists/movies/genre--action/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Ли Босюнь', '/name/6051521/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Премьера в мире': [['18 октября 2021', '/film/5224847/dates/']]}, {'Время': '—'}], [{'actor_name': 'Роберт Жилабер Куенка', 'link': '/name/3432662/'}, {'actor_name': 'Анита Смирнова', 'link': '/name/4936703/'}, {'actor_name': 'Rita Vizer', 'link': '/name/4833115/'}], ['none', 'none', 'none']]"
312003,Outlawz 2: The Kage Ashi,https://www.kinopoisk.ru/film/4697336/,2021,film,"[[{'name': 'Outlawz 2: The Kage Ashi (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['боевик', '/lists/movies/genre--action/?b=films&b=top'], ['слова', '/film/4697336/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Khem Benu', '/name/6290087/']]}, {'Сценарий': [['Аликс Жан-Франсуа', '/name/981051/']]}, {'Продюсер': [['Bill Bond', '/name/6610414/'], ['Elisabeth Cabrera', '/name/6610415/'], ['Luis Ferrer', '/name/6610416/'], ['...', '/film/4697336/cast/who_is/producer/']]}, {'Оператор': [['Deacon Miller', '/name/6610417/']]}, {'Композитор': '—'}, {'Монтаж': [['Khem Benu', '/name/6290087/']]}, {'Премьера в мире': [['12 ноября 2021', '/film/4697336/dates/']]}, {'Время': '25 мин.'}], [{'actor_name': 'Saki Kawamura', 'link': '/name/6252832/'}, {'actor_name': 'Stu Li', 'link': '/name/4570233/'}, {'actor_name': 'Gail Payne', 'link': '/name/6224085/'}, {'actor_name': 'Gianni Trapani', 'link': '/name/6290085/'}, {'actor_name': 'Hiroko Yonekura', 'link': '/name/4499033/'}], ['none', 'none', 'none']]"
312004,This is LA,https://www.kinopoisk.ru/series/4702141/,2021,series,"[[{'name': 'This is LA (сериал 2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=series&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=series&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=series&b=top'], ['слова', '/film/4702141/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Стюарт Вэйд', '/name/581042/']]}, {'Сценарий': [['Кайл Синг', '/name/3780887/']]}, {'Продюсер': [['Кайл Синг', '/name/3780887/'], ['Стюарт Вэйд', '/name/581042/'], ['Karl White', '/name/2262488/']]}, {'Оператор': [['Bryan Ngo', '/name/6617299/']]}, {'Композитор': '—'}, {'Монтаж': [['Bryan Ngo', '/name/6617299/']]}, {'Премьера в мире': [['22 августа 2021', '/film/4702141/dates/']]}, {'Время': '16 мин'}], [{'actor_name': 'Кайл Синг', 'link': '/name/3780887/'}, {'actor_name': 'Эшли Бьюкэнэн', 'link': '/name/1590651/'}, {'actor_name': 'Monnie Aleahmad', 'link': '/name/1725753/'}], ['none', 'none', 'none']]"
312005,Backyard Blackbird,https://www.kinopoisk.ru/film/4673700/,2021,film,"[[{'name': 'Backyard Blackbird (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Andrew Huggins', '/name/3232795/']]}, {'Сценарий': [['Andrew Huggins', '/name/3232795/']]}, {'Продюсер': [['Джереми Карр', '/name/3704692/']]}, {'Оператор': [['Derek Donovan', '/name/3792630/']]}, {'Композитор': [['Александр Арнцен', '/name/1863516/']]}, {'Монтаж': [['Andrew Huggins', '/name/3232795/'], ['Bryan Archilla Serrano', '/name/4673286/']]}, {'Премьера в мире': [['1 декабря 2021', '/film/4673700/dates/']]}, {'Время': '—'}], [{'actor_name': 'Norina Cammarata', 'link': '/name/5725089/'}, {'actor_name': 'Lacey Caroline', 'link': '/name/5221608/'}, {'actor_name': 'Джереми Карр', 'link': '/name/3704692/'}, {'actor_name': 'Jude Carr', 'link': '/name/4315662/'}, {'actor_name': 'Celeste Marcone', 'link': '/name/1160967/'}, {'actor_name': 'Elizabeth Louise Morton', 'link': '/name/6744979/'}, {'actor_name': 'Rachel Petsiavas', 'link': '/name/4568274/'}, {'actor_name': 'Emmie Jane White', 'link': '/name/6586236/'}, {'actor_name': 'Джордан Айсейя Уайт', 'link': '/name/6355667/'}], ['none', 'none', 'none']]"
312006,Edge of Hope,https://www.kinopoisk.ru/film/4780797/,2021,film,"[[{'name': 'Edge of Hope (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['триллер', '/lists/movies/genre--thriller/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Matt Gorkis', '/name/2308413/']]}, {'Сценарий': [['Matt Gorkis', '/name/2308413/']]}, {'Продюсер': [['Chris Kas', '/name/6398029/'], ['Джейн Лонг', '/name/4362682/'], ['Matt Gorkis', '/name/2308413/']]}, {'Оператор': [['Chris Kas', '/name/6398029/']]}, {'Композитор': '—'}, {'Монтаж': [['Kyle Yonkers', '/name/6398027/']]}, {'Время': '—'}], [{'actor_name': 'Monnie Aleahmad', 'link': '/name/1725753/'}, {'actor_name': 'Tyler Fairbank', 'link': '/name/6208190/'}, {'actor_name': 'Matt Gorkis', 'link': '/name/2308413/'}, {'actor_name': 'Бри Пейви', 'link': '/name/1095808/'}, {'actor_name': 'Джейн Лонг', 'link': '/name/4362682/'}], ['none', 'none', 'none']]"
312007,One Day You'll Be Me,https://www.kinopoisk.ru/film/4673511/,2021,film,"[[{'name': ""One Day You'll Be Me (2021)"", 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['музыка', '/lists/movies/genre--music/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Холли Бич', '/name/995827/']]}, {'Сценарий': [['Холли Бич', '/name/995827/'], ['Savannah Schultz', '/name/6562781/']]}, {'Продюсер': [['Холли Бич', '/name/995827/'], ['Savannah Schultz', '/name/6562781/']]}, {'Композитор': '—'}, {'Премьера в мире': [['17 августа 2021', '/film/4673511/dates/']]}, {'Время': '—'}], [{'actor_name': 'Savannah Schultz', 'link': '/name/6562781/'}, {'actor_name': 'Белла Ноэль Уинковски', 'link': '/name/2930008/'}], ['none', 'none', 'none']]"
312008,Eye for Eye,https://www.kinopoisk.ru/film/4753715/,2021,film,"[[{'name': 'Eye for Eye (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': ""«God Doesn't Give His Toughest Battles To The Weak»""}, {'Режиссер': [['Semaj Cottle', '/name/5414036/']]}, {'Сценарий': [['Celeste', '/name/6654981/'], ['Semaj Cottle', '/name/5414036/']]}, {'Продюсер': [['Celeste', '/name/6654981/'], ['Semaj Cottle', '/name/5414036/']]}, {'Оператор': [['Jerard McKinzie', '/name/6099365/']]}, {'Композитор': '—'}, {'Монтаж': [['Semaj Cottle', '/name/5414036/']]}, {'Премьера в мире': [['31 октября 2021', '/film/4753715/dates/']]}, {'Время': '23 мин.'}], [{'actor_name': 'Hamza Amor', 'link': '/name/6571355/'}, {'actor_name': 'Kyra\xa0B', 'link': '/name/5594570/'}, {'actor_name': 'David Brown', 'link': '/name/6654982/'}, {'actor_name': 'Tera Chantelle', 'link': '/name/5360493/'}, {'actor_name': 'Semaj Cottle', 'link': '/name/5414036/'}, {'actor_name': 'Danielle Harris', 'link': '/name/6654983/'}, {'actor_name': 'Darryl Hicks', 'link': '/name/6654984/'}, {'actor_name': 'Brayden Hughes', 'link': '/name/5863833/'}, {'actor_name': 'Meki Mac', 'link': '/name/6130365/'}, {'actor_name': 'Ashton Mccorvey', 'link': '/name/5815112/'}], ['none', 'none', 'none']]"
312009,From Ashes,https://www.kinopoisk.ru/film/4784671/,2021,film,"[[{'name': 'From Ashes (2021)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2021', '/lists/movies/year--2021/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Kristina Kalatschan', '/name/6676878/']]}, {'Сценарий': [['Kristina Kalatschan', '/name/6676878/']]}, {'Продюсер': [['Nathan Kadota', '/name/6676883/'], ['Kristina Kalatschan', '/name/6676878/']]}, {'Оператор': [['Julian DeView', '/name/6676884/']]}, {'Композитор': '—'}, {'Художник': [['Megan Bideau', '/name/6676885/']]}, {'Монтаж': [['Julian DeView', '/name/6676884/'], ['Kristina Kalatschan', '/name/6676878/']]}, {'Премьера в мире': [['14 октября 2021', '/film/4784671/dates/']]}, {'Время': '12 мин.'}], [{'actor_name': 'Sophia Arguelles', 'link': '/name/2909173/'}, {'actor_name': 'Chris Brumley', 'link': '/name/6676879/'}, {'actor_name': 'Kianna Cutchins', 'link': '/name/6676880/'}, {'actor_name': 'Sophia Hawkins', 'link': '/name/6335424/'}, {'actor_name': 'Emily Krusche-Bruck', 'link': '/name/3751057/'}, {'actor_name': 'Lucas Prates', 'link': '/name/6676881/'}, {'actor_name': 'John Preston Thomas', 'link': '/name/6676882/'}], ['none', 'none', 'none']]"
