,name,links,year,type,char
331500,Adventurer's Escapades Pitch Pilot,https://www.kinopoisk.ru/film/4511039/,2022,film,"[[{'name': ""Adventurer's Escapades Pitch Pilot (2022)"", 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['приключения', '/lists/movies/genre--adventure/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Noah Popejoy', '/name/6307835/']]}, {'Сценарий': [['Noah Popejoy', '/name/6307835/']]}, {'Продюсер': [['Noah Popejoy', '/name/6307835/']]}, {'Композитор': '—'}, {'Время': '—'}], [{'actor_name': 'Кира Баклэнд', 'link': '/name/1576728/'}, {'actor_name': 'Кэйли Миллс', 'link': '/name/4327183/'}, {'actor_name': 'Noah Popejoy', 'link': '/name/6307835/'}], ['none', 'none', 'none']]"
331501,Charlie and the Hunt,https://www.kinopoisk.ru/film/4630685/,2022,film,"[[{'name': 'Charlie and the Hunt (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['фэнтези', '/lists/movies/genre--fantasy/?b=films&b=top'], ['семейный', '/lists/movies/genre--family/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Jenn Shaw', '/name/2785198/']]}, {'Сценарий': [['Jenn Shaw', '/name/2785198/']]}, {'Продюсер': [['Анита М. Кэл', '/name/225685/'], ['Даниэль Дормер', '/name/476520/'], ['Алесия Глайдвелл', '/name/1089108/'], ['...', '/film/4630685/cast/who_is/producer/']]}, {'Оператор': [['Michelle Clementine', '/name/5814007/']]}, {'Композитор': [['Карен Мартин', '/name/630819/']]}, {'Художник': [['Janelle Chivonne Tucker', '/name/5743788/'], ['Vicente Morales', '/name/6554839/'], ['Свинда Рейчелт', '/name/1680950/']]}, {'Монтаж': [['Nancy Gidman-LaTorraca', '/name/4850879/']]}, {'Время': '—'}], [{'actor_name': 'Лорен Ридлофф', 'link': '/name/2369014/'}, {'actor_name': 'Роберт Арц', 'link': '/name/3460402/'}, {'actor_name': 'Snowie', 'link': '/name/6567232/'}, {'actor_name': 'Oscar', 'link': '/name/6554834/'}, {'actor_name': 'Nifeoluwa Ramroop', 'link': '/name/6554833/'}], ['none', 'none', 'none']]"
331502,Before You,https://www.kinopoisk.ru/film/4503291/,2022,film,"[[{'name': 'Before You (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Rayne Harris', '/name/6484640/']]}, {'Сценарий': [['Rayne Harris', '/name/6484640/']]}, {'Продюсер': [['Ксения Ёрш', '/name/3584474/'], ['Вита Эсперанса Аморе', '/name/4022760/'], ['Melissa Daniels', '/name/6110369/'], ['...', '/film/4503291/cast/who_is/producer/']]}, {'Оператор': [['Гарри Липник', '/name/3475543/']]}, {'Композитор': [['Kate Diaz', '/name/5489616/']]}, {'Художник': [['Jack Massura', '/name/5218563/'], ['Sandra B. Rodriguez', '/name/6807319/'], ['Rachel Miu', '/name/4815739/']]}, {'Монтаж': [['Patrick Devaney', '/name/6407274/']]}, {'Время': '15 мин.'}], [{'actor_name': 'Mabel Flowers', 'link': '/name/6484864/'}, {'actor_name': 'Daelyn Haddon', 'link': '/name/6484865/'}, {'actor_name': 'Виктория Хоффман', 'link': '/name/42803/'}, {'actor_name': 'Майкл С. Махон', 'link': '/name/90608/'}, {'actor_name': 'Tobey McIntosh', 'link': '/name/6484866/'}, {'actor_name': 'Эми Нортап', 'link': '/name/1963126/'}, {'actor_name': 'Paris Peterson', 'link': '/name/2891887/'}, {'actor_name': 'Николь Пикард', 'link': '/name/126706/'}, {'actor_name': 'Dorée Seay', 'link': '/name/2255135/'}, {'actor_name': 'Кристи Ст. Джон', 'link': '/name/3360971/'}], ['none', 'none', 'none']]"
331503,Hightail,https://www.kinopoisk.ru/film/4513539/,2022,film,"[[{'name': 'Hightail (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['Канада', '/lists/movies/country--6/?b=films&b=top'], ['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['боевик', '/lists/movies/genre--action/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '«When home is more dangerous than the virus»'}, {'Режиссер': [['Jenny Lee-Gilmore', '/name/4448993/']]}, {'Сценарий': [['France Maurice', '/name/4378109/']]}, {'Продюсер': [['France Maurice', '/name/4378109/']]}, {'Оператор': [['Kate Smith', '/name/6664106/']]}, {'Композитор': [['Deanna H. Choi', '/name/4827785/']]}, {'Художник': [['Annabelle Chen', '/name/3761048/'], ['Oscar Yeung', '/name/6474640/']]}, {'Монтаж': [['Ashley Gilmour', '/name/5982628/']]}, {'Время': '13 мин.'}], [{'actor_name': 'France Maurice', 'link': '/name/4378109/'}, {'actor_name': 'Jonathan Shaboo', 'link': '/name/5411977/'}], ['none', 'none', 'none']]"
331504,Magic Hunt,https://www.kinopoisk.ru/film/4643771/,2022,film,"[[{'name': 'Magic Hunt (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['слова', '/film/4643771/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Caleb Graves', '/name/6566788/']]}, {'Сценарий': [['Caleb Graves', '/name/6566788/']]}, {'Продюсер': [['Caleb Graves', '/name/6566788/']]}, {'Оператор': [['Jennifer Leavitt', '/name/4018057/']]}, {'Композитор': '—'}, {'Монтаж': [['Jackie Brodeur', '/name/2986159/']]}, {'Время': '12 мин.'}], [{'actor_name': 'Jessie Evans', 'link': '/name/3916437/'}, {'actor_name': 'Ava Collins', 'link': '/name/6291371/'}, {'actor_name': 'Джои Хэйворт', 'link': '/name/2721157/'}, {'actor_name': 'Tenisha Hayes', 'link': '/name/6566874/'}, {'actor_name': 'Malerie McDonald', 'link': '/name/5822274/'}, {'actor_name': 'Dwarka Pazavelil', 'link': '/name/4867496/'}, {'actor_name': 'Тайлер Соупленд', 'link': '/name/4494865/'}], ['none', 'none', 'none']]"
331505,The Test,https://www.kinopoisk.ru/film/4512358/,2022,film,"[[{'name': 'The Test (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['Великобритания', '/lists/movies/country--11/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Peter McSweeney', '/name/3568301/']]}, {'Сценарий': [['Peter McSweeney', '/name/3568301/']]}, {'Продюсер': [['Peter McSweeney', '/name/3568301/'], ['Cyrus Mirzashafa', '/name/4456504/'], ['Pradeep Atluri', '/name/6745354/'], ['...', '/film/4512358/cast/who_is/producer/']]}, {'Оператор': [['Лукас Штребель', '/name/285475/']]}, {'Композитор': [['Саймон Портер', '/name/2870784/']]}, {'Монтаж': [['Bec MC Jagger', '/name/6795637/']]}, {'Время': '—'}], [{'actor_name': 'Клайв Расселл', 'link': '/name/2445/'}, {'actor_name': 'Каролина Майн', 'link': '/name/2517180/'}, {'actor_name': 'Кейт Дюшен', 'link': '/name/291379/'}, {'actor_name': 'Нэйтан Райт', 'link': '/name/1952306/'}, {'actor_name': 'Sienna Child', 'link': '/name/6745353/'}], ['none', 'none', 'none']]"
331506,Us Too,https://www.kinopoisk.ru/film/4814612/,2022,film,"[[{'name': 'Us Too (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['боевик', '/lists/movies/genre--action/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['приключения', '/lists/movies/genre--adventure/?b=films&b=top']]}, {'Слоган': ""«Two misfits run from their oppressive hometown's to make it big, until a Multi-millionaire mogul's Murder in Montana turn their dreams into a Terrifying freight-rail escape from the police»""}, {'Режиссер': '—'}, {'Сценарий': [['Джейми Мэй', '/name/3906558/']]}, {'Продюсер': [['Джейми Мэй', '/name/3906558/'], ['Chantz Marcus', '/name/4856812/'], ['Deborah Smerecnik', '/name/5602747/']]}, {'Композитор': '—'}, {'Время': '—'}], [{'actor_name': 'Джейми Мэй', 'link': '/name/3906558/'}, {'actor_name': 'Chantz Marcus', 'link': '/name/4856812/'}], ['none', 'none', 'none']]"
331507,2 Duros de Roer,https://www.kinopoisk.ru/film/4547603/,2022,film,"[[{'name': '2 Duros de Roer (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['Португалия', '/lists/movies/country--36/?b=films&b=top']]}, {'Жанр': [['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Виктор Сантос', '/name/2254970/']]}, {'Сценарий': [['Хьюго Диого', '/name/1443224/'], ['André Mateus', '/name/5920018/'], ['Фернандо Роча', '/name/1371851/'], ['...', '/film/4547603/cast/who_is/writer/']]}, {'Продюсер': [['Хьюго Диого', '/name/1443224/']]}, {'Оператор': [['Andreia Santos', '/name/1793106/']]}, {'Композитор': [['Juan Joaquín Apesteguia', '/name/6737472/']]}, {'Художник': [['Inês Rebelo', '/name/6915059/']]}, {'Монтаж': [['Francisco Carvalho', '/name/5631245/']]}, {'Сборы в мире': [['$212\xa0654', '/film/4547603/box/'], ['сборы', '/film/4547603/box/']]}, {'Премьера в мире': [['14 июля 2022', '/film/4547603/dates/']]}, {'Время': '80 мин. / 01:20'}], [{'actor_name': 'Фернандо Роча', 'link': '/name/1371851/'}, {'actor_name': 'Джоао Сеабра', 'link': '/name/1512037/'}, {'actor_name': 'Мафалда Луиш ди Каштру', 'link': '/name/1417104/'}, {'actor_name': 'Мелания Гомиш', 'link': '/name/1612910/'}, {'actor_name': 'Susana Cacela', 'link': '/name/1532621/'}, {'actor_name': 'Jorge Mourato', 'link': '/name/1264912/'}, {'actor_name': 'Альдо Лима', 'link': '/name/1121181/'}, {'actor_name': 'Франциско Менезес', 'link': '/name/1848828/'}, {'actor_name': 'Alexandre Santos', 'link': '/name/6915058/'}, {'actor_name': 'Хоаким Гуирейро', 'link': '/name/391225/'}], ['none', 'none', 'none']]"
331508,Suspicious Minds,https://www.kinopoisk.ru/film/4515703/,2022,film,"[[{'name': 'Suspicious Minds (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '«A romance at a Halloween rave goes wrong. Lola leaves a dysfunctional relationship after an Elvis impersonator comes to the rescue. Sharing confidences and ghosts from the past they reminisce and find meaning in their new shared bond»'}, {'Режиссер': [['Имельда О’Рейли', '/name/2045468/']]}, {'Сценарий': [['Имельда О’Рейли', '/name/2045468/']]}, {'Продюсер': [['Джо Фоли', '/name/617186/'], ['Тай Лоусон', '/name/2636843/'], ['Имельда О’Рейли', '/name/2045468/']]}, {'Оператор': [['Джо Фоли', '/name/617186/']]}, {'Композитор': [['Джоэль Даймонд', '/name/139794/']]}, {'Монтаж': [['Тимоти Донован', '/name/2102051/']]}, {'Премьера в мире': [['1 января 2022', '/film/4515703/dates/']]}, {'Время': '15 мин.'}], [{'actor_name': 'Джина Костиган', 'link': '/name/32410/'}, {'actor_name': 'Эд Мэлоун', 'link': '/name/1035131/'}, {'actor_name': 'Morgan Bullock', 'link': '/name/6498292/'}, {'actor_name': 'Малкольм Адамс', 'link': '/name/1258308/'}, {'actor_name': 'Джон Бонафеде', 'link': '/name/1839697/'}, {'actor_name': 'Мартин Эвенс', 'link': '/name/1542548/'}, {'actor_name': 'Alexis Atkinson', 'link': '/name/6498293/'}, {'actor_name': 'Mia Johnson', 'link': '/name/6498294/'}, {'actor_name': 'Nadine Freniere', 'link': '/name/6493614/'}, {'actor_name': 'Andy Geib', 'link': '/name/6498295/'}], ['none', 'none', 'none']]"
331509,Tenacious,https://www.kinopoisk.ru/film/4970312/,2022,film,"[[{'name': 'Tenacious (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['документальный', '/lists/movies/genre--documentary/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Ash Kreis', '/name/2555506/']]}, {'Сценарий': '—'}, {'Продюсер': [['Philip Kreis', '/name/6836562/']]}, {'Оператор': [['Ash Kreis', '/name/2555506/']]}, {'Композитор': '—'}, {'Монтаж': [['Eric Risher', '/name/3421711/']]}, {'Премьера в мире': [['1 января 2022', '/film/4970312/dates/']]}, {'Время': '—'}], [], ['none', 'none', 'none']]"
