,name,links,year,type,char
344500,No Disintegrations,https://www.kinopoisk.ru/film/5082976/,2022,film,"[[{'name': 'No Disintegrations (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['фантастика', '/lists/movies/genre--sci-fi/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Роман Санта Кроук', '/name/3730472/']]}, {'Сценарий': [['Роман Санта Кроук', '/name/3730472/'], ['Мэттью Самнер', '/name/1688873/']]}, {'Продюсер': [['Bijan Moshgelani', '/name/5030209/'], ['Honor Santa Croce', '/name/6936207/'], ['Билл Джонсон', '/name/1394377/'], ['...', '/film/5082976/cast/who_is/producer/']]}, {'Оператор': [['Justin H. Reich', '/name/4191477/']]}, {'Композитор': [['Antoni M. March', '/name/4734677/']]}, {'Художник': [['Honor Santa Croce', '/name/6936207/']]}, {'Монтаж': [['Роман Санта Кроук', '/name/3730472/']]}, {'Премьера в мире': [['21 мая 2022', '/film/5082976/dates/']]}, {'Время': '16 мин.'}], [{'actor_name': 'Шон Энтони Бейкер', 'link': '/name/4423293/'}, {'actor_name': 'Рустик Бодомов', 'link': '/name/2556668/'}, {'actor_name': 'Крис Бёрнс', 'link': '/name/224105/'}, {'actor_name': 'Charles Ecton', 'link': '/name/6936204/'}, {'actor_name': 'Джарод Кирни', 'link': '/name/2446760/'}, {'actor_name': 'Andrew Knollenberg', 'link': '/name/6936205/'}, {'actor_name': 'Breanna Matherne', 'link': '/name/6936206/'}, {'actor_name': 'Ben Moon', 'link': '/name/4121059/'}, {'actor_name': 'Paige E. Parnell', 'link': '/name/6921697/'}, {'actor_name': 'Anthony Reno', 'link': '/name/5550109/'}], ['none', 'none', 'none']]"
344501,Circle Equals Square,https://www.kinopoisk.ru/film/5081897/,2022,film,"[[{'name': 'Circle Equals Square (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['комедия', '/lists/movies/genre--comedy/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Скотт Гэлловэй', '/name/478892/']]}, {'Сценарий': [['Скотт Гэлловэй', '/name/478892/']]}, {'Продюсер': [['Paula Azuaje', '/name/6934856/']]}, {'Композитор': [['Фред Стори', '/name/718038/']]}, {'Монтаж': [['Jacob Piller', '/name/5660498/'], ['Jordan Snyder', '/name/5426293/']]}, {'Премьера в мире': [['28 сентября 2022', '/film/5081897/dates/']]}, {'Время': '—'}], [{'actor_name': 'Дженнифер Адамс', 'link': '/name/5562201/'}, {'actor_name': 'Jennifer Altizer', 'link': '/name/5664325/'}, {'actor_name': 'Meghan Belmont', 'link': '/name/6934846/'}, {'actor_name': 'Laura E. Cartwright', 'link': '/name/6934847/'}, {'actor_name': 'David J. Coleman', 'link': '/name/6934848/'}, {'actor_name': 'Alice Cristea', 'link': '/name/6934849/'}, {'actor_name': 'Х. Блейк Эдвардс', 'link': '/name/2544716/'}, {'actor_name': 'Алисия Фастинг', 'link': '/name/951672/'}, {'actor_name': 'Isabella Garcia', 'link': '/name/6934850/'}, {'actor_name': 'Dorothy Gorman', 'link': '/name/6934851/'}], ['none', 'none', 'none']]"
344502,Lost and Found,https://www.kinopoisk.ru/film/5098519/,2022,film,"[[{'name': 'Lost and Found (ТВ, 2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['Япония', '/lists/movies/country--9/?b=films&b=top']]}, {'Жанр': [['триллер', '/lists/movies/genre--thriller/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Komikado Yuichiro', '/name/6953489/']]}, {'Сценарий': [['Komikado Yuichiro', '/name/6953489/']]}, {'Продюсер': [['Yurika Umeda', '/name/6953500/'], ['Yuki Matsumoto', '/name/6953498/'], ['Mika Shirahama', '/name/6953499/']]}, {'Композитор': '—'}, {'Художник': [['Aoi Saito', '/name/6953501/']]}, {'Премьера в мире': [['28 августа 2022', '/film/5098519/dates/']]}, {'Время': '—'}], [{'actor_name': 'Оцухата', 'link': '/name/6663973/'}, {'actor_name': 'Shiki Morikawa', 'link': '/name/6953491/'}, {'actor_name': 'Lydia Li', 'link': '/name/5680920/'}, {'actor_name': 'María Paredes', 'link': '/name/6953493/'}, {'actor_name': 'Taz Singh', 'link': '/name/4490144/'}, {'actor_name': 'Deo Clarisse Bashala', 'link': '/name/6953495/'}, {'actor_name': 'Haruhi Ito', 'link': '/name/6953496/'}, {'actor_name': 'Evgeny Klimkin', 'link': '/name/6953497/'}], ['none', 'none', 'none']]"
344503,Game Related,https://www.kinopoisk.ru/film/5084945/,2022,film,"[[{'name': 'Game Related (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=films&b=top'], ['слова', '/film/5084945/keywords/']]}, {'Слоган': '—'}, {'Режиссер': [['Shannon Washington', '/name/3553981/']]}, {'Сценарий': [['Courtney Haywood', '/name/6939237/'], ['LonAnthony Phillip Parker', '/name/6939238/'], ['Eugenio Sweazie', '/name/5874135/']]}, {'Продюсер': [['Eugenio Sweazie', '/name/5874135/'], ['Ray Khan', '/name/4540822/']]}, {'Оператор': [['Jeffery Fountain', '/name/3118474/']]}, {'Композитор': '—'}, {'Монтаж': [['Shannon Washington', '/name/3553981/']]}, {'Время': '—'}], [{'actor_name': 'Жасмин Бале', 'link': '/name/3553982/'}, {'actor_name': 'Криста Калмус', 'link': '/name/1137484/'}, {'actor_name': 'Ana LaMonte', 'link': '/name/6500490/'}, {'actor_name': 'Jvon McCormick', 'link': '/name/6939239/'}, {'actor_name': 'Ravyn Rochelle', 'link': '/name/5929042/'}, {'actor_name': 'Eugenio Sweazie', 'link': '/name/5874135/'}, {'actor_name': 'Antonio Yayo Wiley', 'link': '/name/6296943/'}, {'actor_name': 'Brittney Bee Starr Williams', 'link': '/name/6883484/'}], ['none', 'none', 'none']]"
344504,The Ships of Theseus,https://www.kinopoisk.ru/film/5084676/,2022,film,"[[{'name': 'The Ships of Theseus (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['мультфильм', '/lists/movies/genre--animation/?b=films&b=top'], ['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Jeongho Lee', '/name/6938802/']]}, {'Сценарий': [['Jeongho Lee', '/name/6938802/']]}, {'Продюсер': [['Jeongho Lee', '/name/6938802/']]}, {'Оператор': [['Jeongho Lee', '/name/6938802/']]}, {'Композитор': [['Карен Танака', '/name/1329796/']]}, {'Художник': [['Jeongho Lee', '/name/6938802/']]}, {'Монтаж': [['Jeongho Lee', '/name/6938802/']]}, {'Премьера в мире': [['22 апреля 2022', '/film/5084676/dates/']]}, {'Время': '—'}], [{'actor_name': 'Devin Alan McLean', 'link': '/name/6938803/'}, {'actor_name': 'Angela Rosado', 'link': '/name/6409707/'}, {'actor_name': 'Paige VanConant', 'link': '/name/6455137/'}], ['none', 'none', 'none']]"
344505,Amina,https://www.kinopoisk.ru/film/5098372/,2022,film,"[[{'name': 'Amina (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Shanrica Evans', '/name/6950887/']]}, {'Сценарий': [['Shanrica Evans', '/name/6950887/']]}, {'Продюсер': [['Taryn Nagle', '/name/4815701/'], ['Констанца Кастро', '/name/2271298/'], ['Доменика Кастро', '/name/2271299/'], ['...', '/film/5098372/cast/who_is/producer/']]}, {'Оператор': [['Veronica Bouza', '/name/3792552/']]}, {'Композитор': '—'}, {'Художник': [['Rhea Solanki', '/name/5669321/']]}, {'Монтаж': [['Nolan Funk', '/name/3787563/'], ['Jae Lee', '/name/7024470/']]}, {'Премьера в мире': [['15 июня 2022', '/film/5098372/dates/']]}, {'Время': '13 мин.'}], [{'actor_name': 'Mona McAllen', 'link': '/name/6224959/'}, {'actor_name': 'Katherine Washington', 'link': '/name/4115992/'}, {'actor_name': 'Арун Сторрс', 'link': '/name/2547029/'}, {'actor_name': 'Alexandra Diaz', 'link': '/name/5191241/'}], ['none', 'none', 'none']]"
344506,A Girl. a Guy. a Ford. a Love Story.,https://www.kinopoisk.ru/film/5098668/,2022,film,"[[{'name': 'A Girl. a Guy. a Ford. a Love Story. (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['США', '/lists/movies/country--1/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['мелодрама', '/lists/movies/genre--romance/?b=films&b=top']]}, {'Слоган': ""«It's more than just a truck»""}, {'Режиссер': [['Сюзанн Вейнерт', '/name/258194/']]}, {'Сценарий': [['Сюзанн Вейнерт', '/name/258194/']]}, {'Продюсер': [['Melissa Kirkendall', '/name/1594323/']]}, {'Оператор': [['Филип Рой', '/name/1480694/']]}, {'Композитор': [['Эми Мари Бошан', '/name/725326/'], ['Хосе Кансела', '/name/728888/'], ['Дэйв Кушнер', '/name/619716/']]}, {'Монтаж': [['Дэниэл Фабело', '/name/2033844/']]}, {'Премьера в мире': [['14 октября 2022', '/film/5098668/dates/']]}, {'Время': '6 мин.'}], [{'actor_name': 'Кеннет Уэйн Брэдли', 'link': '/name/35182/'}, {'actor_name': 'Блэр Редфорд', 'link': '/name/541461/'}], ['none', 'none', 'none']]"
344507,O paradeisos ton kyrion,https://www.kinopoisk.ru/series/5199346/,2022,series,"[[{'name': 'O paradeisos ton kyrion (сериал 2022 – ...)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=series&b=top'], ['1 сезон', '/film/5199346/episodes/']]}, {'Страна': [['Греция', '/lists/movies/country--55/?b=series&b=top']]}, {'Жанр': [['драма', '/lists/movies/genre--drama/?b=series&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Mihalis Bekos', '/name/5718911/']]}, {'Сценарий': '—'}, {'Продюсер': '—'}, {'Композитор': '—'}, {'Премьера в мире': [['19 сентября 2022', '/film/5199346/dates/']]}, {'Время': '45 мин'}], [{'actor_name': 'Gogo Brebou', 'link': '/name/872636/'}, {'actor_name': 'Ванджелис Александрис', 'link': '/name/1546502/'}, {'actor_name': 'Evagelia Siriopoulou', 'link': '/name/3040590/'}, {'actor_name': 'Теодора Тциму', 'link': '/name/384537/'}, {'actor_name': 'Наташа Эксинтавелони', 'link': '/name/4818710/'}, {'actor_name': 'Аргирис Пантазарас', 'link': '/name/3132217/'}, {'actor_name': 'Лазарос Георгакопулос', 'link': '/name/826255/'}, {'actor_name': 'Nikos Lekakis', 'link': '/name/5205558/'}, {'actor_name': 'Kalidonis Nikolas', 'link': '/name/6711128/'}], ['none', 'none', 'none']]"
344508,roobaroo,https://www.kinopoisk.ru/film/5218569/,2022,film,"[[{'name': 'roobaroo (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['Индия', '/lists/movies/country--29/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': '—'}, {'Сценарий': [['Nirmay Desai', '/name/7060975/'], ['Khushbu Vora', '/name/7060976/']]}, {'Продюсер': [['Sanjay Nimbalkar', '/name/7060979/'], ['Mamta Shah', '/name/7060980/'], ['Rahul Chhabria', '/name/7060977/'], ['...', '/film/5218569/cast/who_is/producer/']]}, {'Оператор': [['Hrithik Mahajan', '/name/7060982/']]}, {'Композитор': [['Gautam Bharadwaj', '/name/7060981/']]}, {'Художник': [['Karishma Diwan', '/name/7060984/']]}, {'Премьера в мире': [['13 августа 2022', '/film/5218569/dates/']]}, {'Время': '—'}], [{'actor_name': 'Яман Чатвал', 'link': '/name/3051821/'}, {'actor_name': 'Комал Чабрия', 'link': '/name/4554352/'}, {'actor_name': 'Archana Iyer', 'link': '/name/5443139/'}, {'actor_name': 'Deepak Kripalani', 'link': '/name/5358264/'}, {'actor_name': 'Раджив Кумар', 'link': '/name/676065/'}], ['none', 'none', 'none']]"
344509,Mariana,https://www.kinopoisk.ru/film/5087117/,2022,film,"[[{'name': 'Mariana (2022)', 'description': 'none', 'rating': '–', 'grades': ''}], [{'Год производства': [['2022', '/lists/movies/year--2022/?b=films&b=top']]}, {'Страна': [['Испания', '/lists/movies/country--15/?b=films&b=top']]}, {'Жанр': [['короткометражка', '/lists/movies/genre--short/?b=films&b=top'], ['драма', '/lists/movies/genre--drama/?b=films&b=top']]}, {'Слоган': '—'}, {'Режиссер': [['Maria Caminal', '/name/6798736/']]}, {'Сценарий': [['Maria Caminal', '/name/6798736/']]}, {'Продюсер': [['Eric Abad Gallego', '/name/4206156/']]}, {'Оператор': [['Adrian Ruiz', '/name/6942317/']]}, {'Композитор': [['Гонсало Пералес', '/name/994496/']]}, {'Монтаж': [['Eric Abad Gallego', '/name/4206156/']]}, {'Время': '—'}], [{'actor_name': 'Victoria Santos', 'link': '/name/7074907/'}, {'actor_name': 'Начо Геррерос', 'link': '/name/801819/'}, {'actor_name': 'Jasmine Serra', 'link': '/name/6942316/'}], ['none', 'none', 'none']]"
